assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
6.2,5,1.4,2,2.3,big-ten,2.6,17.2,25,0.2,0.568,37,0.514,19,0.486,18,0.278,5,21,0,,170,-0.3,8.2,12,0.1,22,11.9,jordan-geronimo-1,47,46,Forward,2.1,6,MARYLAND,0.27,10,0.4,4,12.7,37,0.516,18,10,27,0.556,15,17.1,,0.3,0.075,Jordan Geronimo
19.1,65,0.4,2,1,big-ten,2.5,11.1,58,1,0.453,118,0.373,44,0.415,49,0.816,40,33,12,,633,-1.5,2.4,13,0.4,49,10.1,jayhlon-young-1,147,166,Guard,2.2,23,MARYLAND,0.449,53,0.358,19,6.7,71,0.52,24.6,46,65,0.385,25,15.3,,1.4,0.091,Jayhlon Young
19.1,65,0.4,2,1,big-ten,2.5,11.1,58,1,0.453,118,0.373,44,0.415,49,0.816,40,33,12,,633,-1.5,2.4,13,0.4,49,10.1,jayhlon-young-1,147,166,Guard,2.2,23,MARYLAND,0.449,53,0.358,19,6.7,71,0.52,24.6,46,65,0.385,25,15.3,,1.4,0.091,Jayhlon Young
5.1,6,0.6,1,-1.3,big-ten,2.8,15.6,25,0.4,0.41,39,0.333,13,0.179,7,0.571,4,20,0,,180,-4.1,3.2,5,0.1,24,6.3,malachi-palmer-1,36,36,Guard,0.9,3,MARYLAND,0.564,22,0.273,6,9.5,30,0.425,4.5,2,17,0.412,7,12.1,,0.4,0.096,Malachi Palmer
5.1,6,0.6,1,-1.3,big-ten,2.8,15.6,25,0.4,0.41,39,0.333,13,0.179,7,0.571,4,20,0,,180,-4.1,3.2,5,0.1,24,6.3,malachi-palmer-1,36,36,Guard,0.9,3,MARYLAND,0.564,22,0.273,6,9.5,30,0.425,4.5,2,17,0.412,7,12.1,,0.4,0.096,Malachi Palmer
14.2,3,5.9,2,3.4,big-ten,6.1,24.9,8,0.1,0.556,9,0.556,5,0.444,4,0.5,2,5,0,,36,-2.7,13,4,0.1,9,19.4,braden-pierce-1,12,14,Center,1.6,1,MARYLAND,0.111,1,0,0,19.1,12,0.55,8.4,1,8,0.625,5,16.3,,0.2,0.218,Braden Pierce
14.2,3,5.9,2,3.4,big-ten,6.1,24.9,8,0.1,0.556,9,0.556,5,0.444,4,0.5,2,5,0,,36,-2.7,13,4,0.1,9,19.4,braden-pierce-1,12,14,Center,1.6,1,MARYLAND,0.111,1,0,0,19.1,12,0.55,8.4,1,8,0.625,5,16.3,,0.2,0.218,Braden Pierce
4.8,13,0,0,-1.7,big-ten,-1.7,6.7,27,0.2,0.528,145,0.359,52,0.131,19,0.737,14,28,4,,483,0,0.5,2,0.6,37,8.7,chance-stephens-1,167,144,Guard,0.2,2,MARYLAND,0.903,131,0.374,49,3.6,29,0.542,10.5,18,14,0.214,3,17.9,,0.9,0.071,Chance Stephens
4.8,13,0,0,-1.7,big-ten,-1.7,6.7,27,0.2,0.528,145,0.359,52,0.131,19,0.737,14,28,4,,483,0,0.5,2,0.6,37,8.7,chance-stephens-1,167,144,Guard,0.2,2,MARYLAND,0.903,131,0.374,49,3.6,29,0.542,10.5,18,14,0.214,3,17.9,,0.9,0.071,Chance Stephens
24,1,0,0,-4.4,big-ten,0.3,0,0,0,0.2,5,0.2,1,0.4,2,1,2,4,0,,9,-4.7,12.4,1,0,0,19.8,ben-murphy-1,4,5,Guard,6.7,1,MARYLAND,0.4,2,0,0,6.4,1,0.336,0,0,3,0.333,1,33.9,,0,0.111,Ben Murphy
24,1,0,0,-4.4,big-ten,0.3,0,0,0,0.2,5,0.2,1,0.4,2,1,2,4,0,,9,-4.7,12.4,1,0,0,19.8,ben-murphy-1,4,5,Guard,6.7,1,MARYLAND,0.4,2,0,0,6.4,1,0.336,0,0,3,0.333,1,33.9,,0,0.111,Ben Murphy
0,0,0,0,-5.3,big-ten,2.7,19.7,1,0,1,1,1,1,0,0,,0,4,0,,6,-8,0,0,0,2,14.1,lukas-sotell-1,2,1,Guard,0,0,MARYLAND,0,0,,0,9.6,1,1,0,0,1,1,1,8.6,,0,0.186,Lukas Sotell
0,0,0,0,-5.3,big-ten,2.7,19.7,1,0,1,1,1,1,0,0,,0,4,0,,6,-8,0,0,0,2,14.1,lukas-sotell-1,2,1,Guard,0,0,MARYLAND,0,0,,0,9.6,1,1,0,0,1,1,1,8.6,,0,0.186,Lukas Sotell
8.2,6,0,0,-2.8,big-ten,0.8,9,10,0.1,0.368,19,0.316,6,0.263,5,1,5,19,0,,129,-3.6,0.9,1,-0.2,5,0.9,jahari-long-1,19,20,Guard,0.9,2,MARYLAND,0.421,8,0.25,2,5,11,0.444,37.8,13,11,0.364,4,13.7,,-0.1,-0.04,Jahari Long
8.2,6,0,0,-2.8,big-ten,0.8,9,10,0.1,0.368,19,0.316,6,0.263,5,1,5,19,0,,129,-3.6,0.9,1,-0.2,5,0.9,jahari-long-1,19,20,Guard,0.9,2,MARYLAND,0.421,8,0.25,2,5,11,0.444,37.8,13,11,0.364,4,13.7,,-0.1,-0.04,Jahari Long
19.9,39,2.6,10,2,southland,2,9.9,32,0.6,0.496,120,0.442,53,0.408,49,0.755,37,15,10,,388,0,1.4,5,0.5,37,16,javohn-garcia-1,156,154,Guard,3.3,23,MCNEESE-STATE,0.333,40,0.325,13,5.5,37,0.544,18.7,33,80,0.5,40,22.3,,1.1,0.112,Javohn Garcia
19.9,39,2.6,10,2,southland,2,9.9,32,0.6,0.496,120,0.442,53,0.408,49,0.755,37,15,10,,388,0,1.4,5,0.5,37,16,javohn-garcia-1,156,154,Guard,3.3,23,MCNEESE-STATE,0.333,40,0.325,13,5.5,37,0.544,18.7,33,80,0.5,40,22.3,,1.1,0.112,Javohn Garcia
3.7,8,2.9,11,2.7,southland,0.4,17.5,68,0.6,0.494,163,0.423,69,0.245,40,0.875,35,33,0,,412,2.3,3.7,13,0.8,33,18.1,sincere-parker-1,196,166,Guard,1.5,11,MCNEESE-STATE,0.448,73,0.315,23,11,81,0.538,6.2,12,90,0.511,46,23.5,,1.5,0.141,Sincere Parker
3.7,8,2.9,11,2.7,southland,0.4,17.5,68,0.6,0.494,163,0.423,69,0.245,40,0.875,35,33,0,,412,2.3,3.7,13,0.8,33,18.1,sincere-parker-1,196,166,Guard,1.5,11,MCNEESE-STATE,0.448,73,0.315,23,11,81,0.538,6.2,12,90,0.511,46,23.5,,1.5,0.141,Sincere Parker
0,0,8.8,3,-2.4,southland,2,20.6,8,0.1,0.75,8,0.75,6,0.125,1,0,0,8,0,,43,-4.3,8.5,3,0,5,10.5,christian-shumate-1,12,10,Guard,0,0,MCNEESE-STATE,0,0,,0,14.8,11,0.708,41.5,6,8,0.75,6,17.5,,0,0.038,Christian Shumate
0,0,8.8,3,-2.4,southland,2,20.6,8,0.1,0.75,8,0.75,6,0.125,1,0,0,8,0,,43,-4.3,8.5,3,0,5,10.5,christian-shumate-1,12,10,Guard,0,0,MCNEESE-STATE,0,0,,0,14.8,11,0.708,41.5,6,8,0.75,6,17.5,,0,0.038,Christian Shumate
6.9,28,0.1,1,-1.7,southland,-1.9,16,126,0.5,0.463,297,0.357,106,0.273,81,0.765,62,32,25,,882,0.2,2.9,23,0.7,67,11.3,dj-richards-1,337,308,Guard,0.8,13,MCNEESE-STATE,0.636,189,0.333,63,9.4,149,0.502,12.7,49,108,0.398,43,21.8,,1.2,0.055,DJ Richards
6.9,28,0.1,1,-1.7,southland,-1.9,16,126,0.5,0.463,297,0.357,106,0.273,81,0.765,62,32,25,,882,0.2,2.9,23,0.7,67,11.3,dj-richards-1,337,308,Guard,0.8,13,MCNEESE-STATE,0.636,189,0.333,63,9.4,149,0.502,12.7,49,108,0.398,43,21.8,,1.2,0.055,DJ Richards
9,10,1.4,2,-4.4,southland,0.4,11.1,19,0.2,0.354,41,0.341,14,0.366,15,0.867,13,20,0,,185,-4.8,7.7,12,0,25,8.6,quadir-copeland-1,42,49,Guard,2.8,9,MCNEESE-STATE,0.22,9,0.111,1,9.5,31,0.436,21.3,13,32,0.406,13,16.8,,0.2,0.033,Quadir Copeland
9,10,1.4,2,-4.4,southland,0.4,11.1,19,0.2,0.354,41,0.341,14,0.366,15,0.867,13,20,0,,185,-4.8,7.7,12,0,25,8.6,quadir-copeland-1,42,49,Guard,2.8,9,MCNEESE-STATE,0.22,9,0.111,1,9.5,31,0.436,21.3,13,32,0.406,13,16.8,,0.2,0.033,Quadir Copeland
13,21,2.2,7,3.1,southland,0.5,11.4,34,0.5,0.548,83,0.446,37,0.241,20,0.75,15,28,4,,325,2.5,9,26,0.7,24,16.8,joe-charles-2,106,109,Forward,2.1,12,MCNEESE-STATE,0.506,42,0.405,17,10.2,60,0.573,16.3,18,41,0.488,20,16.6,,1.2,0.142,Joe Charles
13,21,2.2,7,3.1,southland,0.5,11.4,34,0.5,0.548,83,0.446,37,0.241,20,0.75,15,28,4,,325,2.5,9,26,0.7,24,16.8,joe-charles-2,106,109,Forward,2.1,12,MCNEESE-STATE,0.506,42,0.405,17,10.2,60,0.573,16.3,18,41,0.488,20,16.6,,1.2,0.142,Joe Charles
12,64,0.9,7,3.7,southland,2.7,8.1,74,1.9,0.495,289,0.426,123,0.225,65,0.677,44,33,32,,1023,1,2.8,25,1.2,55,12.2,brandon-murray-1,330,316,Guard,2,36,MCNEESE-STATE,0.412,119,0.336,40,5.4,99,0.516,14.4,54,170,0.488,83,17.7,,3,0.119,Brandon Murray
12,64,0.9,7,3.7,southland,2.7,8.1,74,1.9,0.495,289,0.426,123,0.225,65,0.677,44,33,32,,1023,1,2.8,25,1.2,55,12.2,brandon-murray-1,330,316,Guard,2,36,MCNEESE-STATE,0.412,119,0.336,40,5.4,99,0.516,14.4,54,170,0.488,83,17.7,,3,0.119,Brandon Murray
7.1,29,1.6,14,1.9,southland,-1.1,23.3,186,0.7,0.615,239,0.615,147,0.544,130,0.508,66,30,30,,941,3,10.7,91,2.1,44,21.3,bryant-selebangue-1,360,353,Forward,1.6,26,MCNEESE-STATE,0.004,1,0,0,16.8,277,0.599,13,45,238,0.618,147,18.9,,2.9,0.122,Bryant Selebangue
7.1,29,1.6,14,1.9,southland,-1.1,23.3,186,0.7,0.615,239,0.615,147,0.544,130,0.508,66,30,30,,941,3,10.7,91,2.1,44,21.3,bryant-selebangue-1,360,353,Forward,1.6,26,MCNEESE-STATE,0.004,1,0,0,16.8,277,0.599,13,45,238,0.618,147,18.9,,2.9,0.122,Bryant Selebangue
23.2,13,0,0,-5,southland,3.8,6.9,6,0.3,0.468,31,0.452,14,0.323,10,0.8,8,16,0,,98,-8.8,1.2,1,0.1,13,17.7,tjohnn-brown-1,37,39,Guard,6.6,11,MCNEESE-STATE,0.29,9,0.111,1,4.1,7,0.517,16.4,7,22,0.591,13,22.1,,0.4,0.171,T'Johnn Brown
23.2,13,0,0,-5,southland,3.8,6.9,6,0.3,0.468,31,0.452,14,0.323,10,0.8,8,16,0,,98,-8.8,1.2,1,0.1,13,17.7,tjohnn-brown-1,37,39,Guard,6.6,11,MCNEESE-STATE,0.29,9,0.111,1,4.1,7,0.517,16.4,7,22,0.591,13,22.1,,0.4,0.171,T'Johnn Brown
8.6,20,0.5,2,0.3,southland,2.1,11.9,46,0.4,0.453,96,0.406,39,0.385,37,0.73,27,23,13,,439,-1.8,0.8,3,0.2,35,9,alyn-breed-1,114,106,Guard,1.4,10,MCNEESE-STATE,0.354,34,0.265,9,6.3,49,0.502,15,20,62,0.484,30,15.6,,0.7,0.06,Alyn Breed
8.6,20,0.5,2,0.3,southland,2.1,11.9,46,0.4,0.453,96,0.406,39,0.385,37,0.73,27,23,13,,439,-1.8,0.8,3,0.2,35,9,alyn-breed-1,114,106,Guard,1.4,10,MCNEESE-STATE,0.354,34,0.265,9,6.3,49,0.502,15,20,62,0.484,30,15.6,,0.7,0.06,Alyn Breed
25.4,94,1.4,6,-1.5,southland,0.9,6.6,35,1.4,0.573,96,0.573,55,0.406,39,0.59,23,34,27,,595,-2.5,2.4,12,0.8,50,14.8,omar-cooper-2,133,170,Guard,4.1,41,MCNEESE-STATE,0,0,,0,4.6,47,0.581,25.4,39,96,0.573,55,13.1,,2.2,0.149,Omar Cooper
25.4,94,1.4,6,-1.5,southland,0.9,6.6,35,1.4,0.573,96,0.573,55,0.406,39,0.59,23,34,27,,595,-2.5,2.4,12,0.8,50,14.8,omar-cooper-2,133,170,Guard,4.1,41,MCNEESE-STATE,0,0,,0,4.6,47,0.581,25.4,39,96,0.573,55,13.1,,2.2,0.149,Omar Cooper
0,0,0,0,-44.2,southland,-13.1,0,0,0,0,1,0,0,0,0,,0,1,0,,1,-31.1,0,0,0,0,-47.5,lamont-evans-2,0,0,Guard,0,0,MCNEESE-STATE,1,1,0,0,0,0,0,0,0,0,,0,51.8,,0,-0.713,Lamont Evans IV
0,0,0,0,-44.2,southland,-13.1,0,0,0,0,1,0,0,0,0,,0,1,0,,1,-31.1,0,0,0,0,-47.5,lamont-evans-2,0,0,Guard,0,0,MCNEESE-STATE,1,1,0,0,0,0,0,0,0,0,,0,51.8,,0,-0.713,Lamont Evans IV
9.3,1,0,0,-2.1,southland,-3.5,0,0,0,0.3,5,0.2,1,0,0,,0,8,0,,17,1.4,14.1,2,0,1,5.3,erik-villarreal-1,3,4,Guard,3.5,1,MCNEESE-STATE,0.6,3,0.333,1,6.8,2,0.3,16.7,1,2,0,0,18.1,,0,0.03,Erik Villarreal
9.3,1,0,0,-2.1,southland,-3.5,0,0,0,0.3,5,0.2,1,0,0,,0,8,0,,17,1.4,14.1,2,0,1,5.3,erik-villarreal-1,3,4,Guard,3.5,1,MCNEESE-STATE,0.6,3,0.333,1,6.8,2,0.3,16.7,1,2,0,0,18.1,,0,0.03,Erik Villarreal
7.4,27,3.5,23,-2.1,southland,-2,11.4,67,0.6,0.579,202,0.515,104,0.317,64,0.563,36,33,11,,732,-0.1,9.2,55,1.5,61,17.6,jerome-brewer-jr-1,270,259,Forward,1.6,20,MCNEESE-STATE,0.416,84,0.31,26,10.3,122,0.581,13.1,35,118,0.661,78,19.2,,2,0.111,Jerome Brewer Jr.
7.4,27,3.5,23,-2.1,southland,-2,11.4,67,0.6,0.579,202,0.515,104,0.317,64,0.563,36,33,11,,732,-0.1,9.2,55,1.5,61,17.6,jerome-brewer-jr-1,270,259,Forward,1.6,20,MCNEESE-STATE,0.416,84,0.31,26,10.3,122,0.581,13.1,35,118,0.661,78,19.2,,2,0.111,Jerome Brewer Jr.
15.6,5,0,0,1.3,aac,3.2,17,8,0.1,0.556,9,0.556,5,1,9,0.778,7,6,0,,54,-1.9,2.1,1,0.1,3,15.2,pj-haggerty-1,17,17,Guard,2.1,2,MEMPHIS,0.111,1,0,0,9.5,9,0.64,23.2,4,8,0.625,5,15.6,,0.2,0.139,PJ Haggerty
15.6,5,0,0,1.3,aac,3.2,17,8,0.1,0.556,9,0.556,5,1,9,0.778,7,6,0,,54,-1.9,2.1,1,0.1,3,15.2,pj-haggerty-1,17,17,Guard,2.1,2,MEMPHIS,0.111,1,0,0,9.5,9,0.64,23.2,4,8,0.625,5,15.6,,0.2,0.139,PJ Haggerty
0,0,12.6,1,-1.2,aac,0.3,13.1,1,0,0.5,4,0.5,2,0.75,3,0.667,2,3,0,,9,-1.5,25.3,2,0,1,23.4,dain-dainja-1,6,6,Forward,0,0,MEMPHIS,0,0,,0,19.3,3,0.553,26.9,2,4,0.5,2,40.5,,0,0.101,Dain Dainja
0,0,12.6,1,-1.2,aac,0.3,13.1,1,0,0.5,4,0.5,2,0.75,3,0.667,2,3,0,,9,-1.5,25.3,2,0,1,23.4,dain-dainja-1,6,6,Forward,0,0,MEMPHIS,0,0,,0,19.3,3,0.553,26.9,2,4,0.5,2,40.5,,0,0.101,Dain Dainja
32.3,172,1.1,10,4.6,aac,3.7,11.9,105,2.5,0.443,358,0.391,140,0.277,99,0.687,68,35,35,,1116,0.9,1.9,18,0.3,69,14.1,tyrese-hunter-1,385,426,Guard,3.8,71,MEMPHIS,0.377,135,0.274,37,6.8,123,0.475,21.8,113,223,0.462,103,24.2,,2.8,0.1,Tyrese Hunter
32.3,172,1.1,10,4.6,aac,3.7,11.9,105,2.5,0.443,358,0.391,140,0.277,99,0.687,68,35,35,,1116,0.9,1.9,18,0.3,69,14.1,tyrese-hunter-1,385,426,Guard,3.8,71,MEMPHIS,0.377,135,0.274,37,6.8,123,0.475,21.8,113,223,0.462,103,24.2,,2.8,0.1,Tyrese Hunter
8.3,24,0.5,3,-3.7,aac,-2.4,11.5,64,0.3,0.5,237,0.409,97,0.127,30,0.733,22,30,7,,671,-1.3,2.3,13,0.3,69,11,colby-rogers-1,259,234,Guard,1.3,15,MEMPHIS,0.502,119,0.361,43,6.8,77,0.515,16,48,118,0.458,54,23.2,,0.5,0.032,Colby Rogers
8.3,24,0.5,3,-3.7,aac,-2.4,11.5,64,0.3,0.5,237,0.409,97,0.127,30,0.733,22,30,7,,671,-1.3,2.3,13,0.3,69,11,colby-rogers-1,259,234,Guard,1.3,15,MEMPHIS,0.502,119,0.361,43,6.8,77,0.515,16,48,118,0.458,54,23.2,,0.5,0.032,Colby Rogers
6.1,4,7.7,10,2.6,aac,2.1,9.7,13,0.2,0.604,24,0.5,12,0.375,9,0.556,5,13,3,,143,0.5,7.8,10,0.2,15,13.3,nick-jourdain-1,34,33,Forward,0.4,1,MEMPHIS,0.292,7,0.714,5,8.8,23,0.601,17.5,6,17,0.412,7,12.4,,0.4,0.101,Nick Jourdain
6.1,4,7.7,10,2.6,aac,2.1,9.7,13,0.2,0.604,24,0.5,12,0.375,9,0.556,5,13,3,,143,0.5,7.8,10,0.2,15,13.3,nick-jourdain-1,34,33,Forward,0.4,1,MEMPHIS,0.292,7,0.714,5,8.8,23,0.601,17.5,6,17,0.412,7,12.4,,0.4,0.101,Nick Jourdain
4.9,13,10.5,46,1.7,aac,3.3,23.7,113,1.6,0.552,145,0.552,80,0.51,74,0.324,24,28,28,,521,-1.7,13.4,63,0.2,66,17.1,moussa-cisse-1,184,178,Center,0.9,8,MEMPHIS,0.007,1,0,0,18.6,176,0.511,19.6,44,144,0.556,80,20.5,,1.8,0.137,Moussa Cisse
4.9,13,10.5,46,1.7,aac,3.3,23.7,113,1.6,0.552,145,0.552,80,0.51,74,0.324,24,28,28,,521,-1.7,13.4,63,0.2,66,17.1,moussa-cisse-1,184,178,Center,0.9,8,MEMPHIS,0.007,1,0,0,18.6,176,0.511,19.6,44,144,0.556,80,20.5,,1.8,0.137,Moussa Cisse
15.8,4,0,0,-12.5,aac,-5.2,12.9,5,0,0.467,15,0.4,6,0.267,4,0.75,3,12,0,,49,-7.3,2.8,1,0,7,9.8,pj-carter-1,17,17,Guard,1.2,1,MEMPHIS,0.467,7,0.286,2,8.1,6,0.503,19.1,4,8,0.5,4,23.8,,0.1,0.053,PJ Carter
15.8,4,0,0,-12.5,aac,-5.2,12.9,5,0,0.467,15,0.4,6,0.267,4,0.75,3,12,0,,49,-7.3,2.8,1,0,7,9.8,pj-carter-1,17,17,Guard,1.2,1,MEMPHIS,0.467,7,0.286,2,8.1,6,0.503,19.1,4,8,0.5,4,23.8,,0.1,0.053,PJ Carter
19.1,78,0.3,2,3.3,aac,3.5,10.6,74,1.3,0.503,158,0.468,74,0.861,136,0.728,99,32,10,,782,-0.2,2.7,17,1.5,65,16.7,baraka-okojie-1,258,275,Guard,3.6,46,MEMPHIS,0.272,43,0.256,11,6.9,91,0.58,18.6,51,115,0.548,63,18.7,,2.8,0.144,Baraka Okojie
19.1,78,0.3,2,3.3,aac,3.5,10.6,74,1.3,0.503,158,0.468,74,0.861,136,0.728,99,32,10,,782,-0.2,2.7,17,1.5,65,16.7,baraka-okojie-1,258,275,Guard,3.6,46,MEMPHIS,0.272,43,0.256,11,6.9,91,0.58,18.6,51,115,0.548,63,18.7,,2.8,0.144,Baraka Okojie
20,82,0.1,1,0.5,aac,1.9,9.8,74,0.8,0.394,218,0.349,76,0.179,39,0.897,35,26,21,,789,-1.4,2.1,15,0.1,41,9.1,dante-harris-1,207,229,Guard,2.2,30,MEMPHIS,0.353,77,0.26,20,6.1,89,0.438,20,59,141,0.397,56,18.3,,0.9,0.044,Dante Harris
20,82,0.1,1,0.5,aac,1.9,9.8,74,0.8,0.394,218,0.349,76,0.179,39,0.897,35,26,21,,789,-1.4,2.1,15,0.1,41,9.1,dante-harris-1,207,229,Guard,2.2,30,MEMPHIS,0.353,77,0.26,20,6.1,89,0.438,20,59,141,0.397,56,18.3,,0.9,0.044,Dante Harris
15.9,4,7.5,3,14.4,aac,8.1,12.1,5,0.1,0.813,8,0.75,6,0.5,4,1,4,12,0,,45,6.3,13.1,5,0.2,8,28,demarien-yates-1,17,18,Forward,5,4,MEMPHIS,0.25,2,0.5,1,12.6,10,0.859,16.8,2,6,0.833,5,12.7,,0.3,0.271,Demarien Yates
15.9,4,7.5,3,14.4,aac,8.1,12.1,5,0.1,0.813,8,0.75,6,0.5,4,1,4,12,0,,45,6.3,13.1,5,0.2,8,28,demarien-yates-1,17,18,Forward,5,4,MEMPHIS,0.25,2,0.5,1,12.6,10,0.859,16.8,2,6,0.833,5,12.7,,0.3,0.271,Demarien Yates
3.4,1,0,0,-0.5,aac,2.6,7,3,0.1,0.7,5,0.6,3,0,0,,0,15,0,,47,-3.1,5,2,0,4,3.8,jared-harris-1,7,7,Guard,2.4,2,MEMPHIS,0.4,2,0.5,1,6,5,0.7,50,5,3,0.667,2,10.2,,0,0.01,Jared Harris
3.4,1,0,0,-0.5,aac,2.6,7,3,0.1,0.7,5,0.6,3,0,0,,0,15,0,,47,-3.1,5,2,0,4,3.8,jared-harris-1,7,7,Guard,2.4,2,MEMPHIS,0.4,2,0.5,1,6,5,0.7,50,5,3,0.667,2,10.2,,0,0.01,Jared Harris
3.9,5,10.5,21,7.8,aac,3.9,24.4,50,0.6,0.641,46,0.609,28,0.609,28,0.607,17,29,0,,248,3.9,9.8,21,0.7,21,22.4,tyreek-smith-1,76,74,Forward,0.5,2,MEMPHIS,0.174,8,0.375,3,16.9,71,0.641,7.8,5,38,0.658,25,13.3,,1.3,0.217,Tyreek Smith
3.9,5,10.5,21,7.8,aac,3.9,24.4,50,0.6,0.641,46,0.609,28,0.609,28,0.607,17,29,0,,248,3.9,9.8,21,0.7,21,22.4,tyreek-smith-1,76,74,Forward,0.5,2,MEMPHIS,0.174,8,0.375,3,16.9,71,0.641,7.8,5,38,0.658,25,13.3,,1.3,0.217,Tyreek Smith
17.4,9,0,0,-11.5,aac,-1.7,15.4,11,0.1,0,5,0,0,0,0,,0,14,0,,75,-9.8,0,0,-0.2,8,-1.7,noah-stansbury-1,0,5,Guard,0.8,1,MEMPHIS,1,5,0,0,8.1,11,0,54.5,6,0,,0,7.4,,-0.1,-0.035,Noah Stansbury
17.4,9,0,0,-11.5,aac,-1.7,15.4,11,0.1,0,5,0,0,0,0,,0,14,0,,75,-9.8,0,0,-0.2,8,-1.7,noah-stansbury-1,0,5,Guard,0.8,1,MEMPHIS,1,5,0,0,8.1,11,0,54.5,6,0,,0,7.4,,-0.1,-0.035,Noah Stansbury
8.5,2,2.6,1,-0.1,big-ten,2.7,20.6,8,0.1,0.353,17,0.353,6,0.412,7,1,7,10,0,,47,-2.7,4.9,2,0.1,7,17.7,vladislav-goldin-1,19,18,Forward,2.5,2,MICHIGAN,0,0,,0,12.6,10,0.467,4.7,1,17,0.353,6,23.2,,0.2,0.185,Vladislav Goldin
8.5,2,2.6,1,-0.1,big-ten,2.7,20.6,8,0.1,0.353,17,0.353,6,0.412,7,1,7,10,0,,47,-2.7,4.9,2,0.1,7,17.7,vladislav-goldin-1,19,18,Forward,2.5,2,MICHIGAN,0,0,,0,12.6,10,0.467,4.7,1,17,0.353,6,23.2,,0.2,0.185,Vladislav Goldin
15.2,13,6.5,8,2,big-ten,2.3,19.7,27,0.4,0.471,52,0.404,21,0.154,8,0.625,5,21,0,,153,-0.4,13.4,17,0.1,17,17.2,danny-wolf-1,54,62,Forward,1.9,5,MICHIGAN,0.442,23,0.304,7,16.6,44,0.484,20.1,14,29,0.483,14,23.5,,0.5,0.138,Danny Wolf
15.2,13,6.5,8,2,big-ten,2.3,19.7,27,0.4,0.471,52,0.404,21,0.154,8,0.625,5,21,0,,153,-0.4,13.4,17,0.1,17,17.2,danny-wolf-1,54,62,Forward,1.9,5,MICHIGAN,0.442,23,0.304,7,16.6,44,0.484,20.1,14,29,0.483,14,23.5,,0.5,0.138,Danny Wolf
20.7,39,0.3,1,3.2,big-ten,4.1,14.1,43,0.6,0.473,73,0.384,28,0.274,20,0.55,11,32,0,,337,-0.9,1,3,0.2,32,11.8,tre-donaldson-1,80,88,Guard,3.6,21,MICHIGAN,0.438,32,0.406,13,7.6,46,0.485,18.7,19,41,0.366,15,15,,0.8,0.098,Tre Donaldson
20.7,39,0.3,1,3.2,big-ten,4.1,14.1,43,0.6,0.473,73,0.384,28,0.274,20,0.55,11,32,0,,337,-0.9,1,3,0.2,32,11.8,tre-donaldson-1,80,88,Guard,3.6,21,MICHIGAN,0.438,32,0.406,13,7.6,46,0.485,18.7,19,41,0.366,15,15,,0.8,0.098,Tre Donaldson
9.2,11,3.5,6,3.5,big-ten,5.8,9.2,16,0.5,0.32,50,0.28,14,0.72,36,0.889,32,12,0,,212,-2.3,3.3,6,0.1,21,13,nimari-burnett-1,64,65,Guard,4.8,17,MICHIGAN,0.46,23,0.174,4,6.1,22,0.477,20.2,17,27,0.37,10,20.3,,0.6,0.114,Nimari Burnett
9.2,11,3.5,6,3.5,big-ten,5.8,9.2,16,0.5,0.32,50,0.28,14,0.72,36,0.889,32,12,0,,212,-2.3,3.3,6,0.1,21,13,nimari-burnett-1,64,65,Guard,4.8,17,MICHIGAN,0.46,23,0.174,4,6.1,22,0.477,20.2,17,27,0.37,10,20.3,,0.6,0.114,Nimari Burnett
9.9,32,2.3,12,2.9,big-ten,2.7,9.5,48,0.6,0.514,141,0.44,62,0.149,21,0.81,17,35,11,,572,0.2,1.9,9,0.6,57,12.2,roddy-gayle-jr-1,162,156,Guard,2.2,21,MICHIGAN,0.348,49,0.429,21,5.8,57,0.537,15.2,27,92,0.446,41,16.3,,1.3,0.088,Roddy Gayle Jr.
9.9,32,2.3,12,2.9,big-ten,2.7,9.5,48,0.6,0.514,141,0.44,62,0.149,21,0.81,17,35,11,,572,0.2,1.9,9,0.6,57,12.2,roddy-gayle-jr-1,162,156,Guard,2.2,21,MICHIGAN,0.348,49,0.429,21,5.8,57,0.537,15.2,27,92,0.446,41,16.3,,1.3,0.088,Roddy Gayle Jr.
6.1,10,1.4,4,-1.5,big-ten,1.3,9.4,25,0.3,0.541,49,0.49,24,0.347,17,0.588,10,27,8,,290,-2.8,5.7,14,0.1,44,6.6,will-tschetter-1,63,66,Forward,0,0,MICHIGAN,0.408,20,0.25,5,7.6,39,0.552,22.9,17,29,0.655,19,13.4,,0.4,0.056,Will Tschetter
