,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2025-26,18.6,68.0,9.2,60.0,12.0,big-east,6.4,23.4,154.0,2.1,0.625,267.0,0.625,167.0,0.427,114.0,0.561,64.0,29.0,29.0,,758.0,5.6,13.2,81.0,2.2,87.0,28.0,tarris-reed-jr-1,398.0,383.0,Forward,2.2,27.0,CONNECTICUT,0.011,3.0,0.0,0.0,18.5,235.0,0.62,14.6,55.0,264.0,0.633,167.0,25.6,,4.4,0.23,Tarris Reed Jr.
2025-26,36.6,211.0,0.9,8.0,9.2,big-east,5.2,14.1,121.0,2.3,0.524,254.0,0.461,117.0,0.508,129.0,0.806,104.0,34.0,34.0,,988.0,4.1,4.1,33.0,2.7,87.0,20.4,silas-demary-jr-2,370.0,450.0,Guard,3.4,56.0,CONNECTICUT,0.303,77.0,0.416,32.0,9.3,154.0,0.587,20.4,81.0,177.0,0.48,85.0,20.7,,4.9,0.2,Silas Demary Jr.
2025-26,9.2,37.0,3.0,19.0,7.2,big-east,3.8,11.2,72.0,1.5,0.543,276.0,0.435,120.0,0.098,27.0,0.852,23.0,27.0,23.0,,741.0,3.4,3.8,23.0,1.2,76.0,15.8,braylon-mullins-1,323.0,275.0,Guard,2.3,28.0,CONNECTICUT,0.63,174.0,0.345,60.0,7.7,95.0,0.559,9.7,31.0,102.0,0.588,60.0,22.2,,2.8,0.149,Braylon Mullins
2025-26,6.6,17.0,6.4,28.0,7.3,big-east,4.2,18.8,83.0,1.2,0.673,153.0,0.66,101.0,0.301,46.0,0.543,25.0,34.0,5.0,,510.0,3.2,10.9,45.0,1.4,75.0,22.4,eric-reibe-1,231.0,197.0,Center,1.2,10.0,CONNECTICUT,0.085,13.0,0.308,4.0,15.0,128.0,0.661,10.3,20.0,140.0,0.693,97.0,19.7,,2.6,0.202,Eric Reibe
2025-26,8.0,26.0,3.0,14.0,6.8,big-east,4.7,10.9,51.0,1.1,0.618,106.0,0.519,55.0,0.255,27.0,0.704,19.0,32.0,0.0,,541.0,2.0,5.7,25.0,0.8,51.0,14.0,jayden-ross-2,150.0,141.0,Forward,2.6,23.0,CONNECTICUT,0.538,57.0,0.368,21.0,8.4,76.0,0.631,15.6,22.0,49.0,0.694,34.0,13.4,,2.0,0.145,Jayden Ross
2025-26,11.0,33.0,2.1,9.0,4.1,big-east,3.9,13.7,59.0,1.0,0.529,105.0,0.448,47.0,0.238,25.0,0.6,15.0,28.0,12.0,,496.0,0.2,4.5,18.0,0.4,46.0,11.0,jaylin-stewart-3,126.0,127.0,Forward,1.8,15.0,CONNECTICUT,0.467,49.0,0.347,17.0,9.3,77.0,0.539,16.4,23.0,56.0,0.536,30.0,14.5,,1.4,0.115,Jaylin Stewart
2025-26,28.9,92.0,0.9,4.0,4.2,big-east,3.7,8.4,37.0,1.0,0.449,108.0,0.361,39.0,0.398,43.0,0.535,23.0,34.0,0.0,,509.0,0.5,3.7,15.0,0.5,39.0,11.7,malachi-smith-2,120.0,162.0,Guard,2.6,22.0,CONNECTICUT,0.37,40.0,0.475,19.0,6.1,52.0,0.467,20.4,33.0,68.0,0.294,20.0,16.3,,1.5,0.114,Malachi Smith
2025-26,5.4,3.0,1.3,1.0,2.5,big-east,5.4,10.0,8.0,0.2,0.563,16.0,0.563,9.0,0.688,11.0,0.545,6.0,16.0,0.0,,92.0,-2.9,9.4,7.0,0.1,17.0,12.5,dwayne-koroma-1,24.0,25.0,Forward,4.6,7.0,CONNECTICUT,0.0,0.0,,0.0,9.7,15.0,0.565,19.1,5.0,16.0,0.563,9.0,14.7,,0.3,0.132,Dwayne Koroma
2025-26,20.5,7.0,0.0,0.0,1.8,big-east,3.7,2.2,1.0,0.1,0.35,10.0,0.3,3.0,0.2,2.0,1.0,2.0,16.0,0.0,,53.0,-1.8,7.0,3.0,0.0,4.0,8.9,alec-millender-1,9.0,13.0,Guard,3.4,3.0,CONNECTICUT,0.7,7.0,0.143,1.0,4.5,4.0,0.411,21.5,3.0,3.0,0.667,2.0,13.6,,0.1,0.09,Alec Millender
2025-26,0.0,0.0,0.0,0.0,-4.9,big-east,1.7,3.3,1.0,0.1,0.429,7.0,0.429,3.0,0.0,0.0,,0.0,13.0,0.0,,35.0,-6.6,0.0,0.0,-0.1,1.0,1.1,jacob-furphy-1,6.0,5.0,Guard,1.7,1.0,CONNECTICUT,0.286,2.0,0.0,0.0,1.7,1.0,0.429,22.2,2.0,5.0,0.6,3.0,13.3,,0.0,-0.002,Jacob Furphy
2025-26,11.3,1.0,0.0,0.0,-0.1,big-east,2.0,8.2,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,13.0,0.0,,14.0,-2.1,0.0,0.0,0.0,0.0,7.4,uros-paunovic-1,2.0,2.0,Guard,0.0,0.0,CONNECTICUT,0.5,1.0,0.0,0.0,4.3,1.0,0.5,0.0,0.0,1.0,1.0,1.0,7.4,,0.0,0.095,UroÅ¡ PaunoviÄ
2025-26,0.0,0.0,29.1,1.0,-12.3,big-east,-2.5,57.6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,4.0,-9.8,31.0,1.0,0.0,0.0,8.7,rrezon-elezaj-1,0.0,1.0,Center,0.0,0.0,CONNECTICUT,0.5,1.0,0.0,0.0,44.8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8,,0.0,-0.051,Rrezon Elezaj
2025-26,43.9,306.0,0.8,7.0,10.2,big-ten,3.2,10.6,101.0,1.6,0.52,378.0,0.444,168.0,0.27,102.0,0.814,83.0,34.0,34.0,,1164.0,7.0,2.2,20.0,3.6,56.0,21.1,braden-smith-1,476.0,596.0,Guard,3.1,59.0,PURDUE,0.405,153.0,0.373,57.0,6.5,121.0,0.558,18.7,98.0,225.0,0.493,111.0,23.5,,5.3,0.181,Braden Smith
2025-26,11.4,67.0,0.3,2.0,8.9,big-ten,2.2,9.0,72.0,1.0,0.585,324.0,0.438,142.0,0.321,104.0,0.875,91.0,34.0,34.0,,983.0,6.7,0.8,6.0,3.1,36.0,18.2,fletcher-loyer-1,470.0,400.0,Guard,1.6,26.0,PURDUE,0.707,229.0,0.415,95.0,5.0,78.0,0.629,8.1,33.0,95.0,0.495,47.0,21.5,,4.0,0.165,Fletcher Loyer
2025-26,17.7,85.0,1.0,7.0,8.5,big-ten,2.4,24.6,180.0,1.2,0.578,320.0,0.575,184.0,0.3,96.0,0.625,60.0,32.0,32.0,,894.0,6.1,14.0,97.0,3.0,72.0,23.4,trey-kaufman-renn-1,430.0,440.0,Forward,0.8,12.0,PURDUE,0.041,13.0,0.154,2.0,19.5,277.0,0.588,11.4,47.0,307.0,0.593,182.0,24.1,,4.2,0.188,Trey Kaufman-Renn
2025-26,12.3,57.0,4.3,27.0,11.1,big-ten,3.3,20.7,138.0,1.2,0.701,204.0,0.701,143.0,0.456,93.0,0.699,65.0,34.0,34.0,,818.0,7.8,18.1,115.0,3.7,91.0,26.6,oscar-cluff-1,351.0,364.0,Forward,1.0,14.0,PURDUE,0.0,0.0,,0.0,19.4,253.0,0.707,9.2,25.0,204.0,0.701,143.0,17.4,,4.9,0.24,Oscar Cluff
2025-26,8.8,45.0,0.3,2.0,7.1,big-ten,2.4,9.5,64.0,0.8,0.561,231.0,0.442,102.0,0.143,33.0,0.848,28.0,34.0,34.0,,826.0,4.6,3.6,23.0,2.0,46.0,14.4,cj-cox-1,287.0,256.0,Guard,1.4,19.0,PURDUE,0.645,149.0,0.369,55.0,6.6,87.0,0.582,3.9,10.0,82.0,0.573,47.0,16.2,,2.8,0.135,C.J. Cox
2025-26,4.4,12.0,12.0,44.0,6.8,big-ten,4.2,18.6,72.0,0.8,0.657,124.0,0.645,80.0,0.589,73.0,0.644,47.0,34.0,0.0,,473.0,2.6,11.2,41.0,1.4,71.0,22.4,daniel-jacobsen-1,210.0,186.0,Center,0.4,3.0,PURDUE,0.065,8.0,0.375,3.0,15.0,113.0,0.662,11.2,20.0,116.0,0.664,77.0,19.7,,2.2,0.185,Daniel Jacobsen
2025-26,14.2,42.0,0.0,0.0,2.5,big-ten,1.4,8.4,34.0,0.5,0.532,173.0,0.422,73.0,0.121,21.0,0.714,15.0,34.0,0.0,,497.0,1.1,0.5,2.0,0.5,32.0,11.4,omer-mayer-1,199.0,176.0,Guard,1.7,14.0,PURDUE,0.59,102.0,0.373,38.0,4.6,36.0,0.544,15.3,33.0,71.0,0.493,35.0,22.6,,0.9,0.076,Omer Mayer
2025-26,8.5,30.0,0.2,1.0,7.0,big-ten,4.7,10.1,45.0,0.8,0.515,130.0,0.4,52.0,0.262,34.0,0.853,29.0,34.0,0.0,,543.0,2.3,2.4,10.0,1.0,32.0,13.8,gicarri-harris-1,163.0,151.0,Guard,3.3,29.0,PURDUE,0.646,84.0,0.357,30.0,6.4,55.0,0.558,6.4,10.0,46.0,0.478,22.0,15.0,,1.8,0.131,Gicarri Harris
2025-26,8.5,26.0,0.5,2.0,6.3,big-ten,2.7,15.9,63.0,0.6,0.635,115.0,0.487,56.0,0.165,19.0,0.526,10.0,33.0,2.0,,485.0,3.6,7.4,28.0,1.0,50.0,14.7,jack-benter-1,156.0,146.0,Guard,1.6,13.0,PURDUE,0.722,83.0,0.41,34.0,11.8,91.0,0.629,12.1,17.0,32.0,0.688,22.0,15.2,,1.6,0.134,Jack Benter
2025-26,5.5,3.0,0.0,0.0,2.0,big-ten,1.1,13.0,9.0,0.1,0.481,26.0,0.346,9.0,0.0,0.0,,0.0,11.0,0.0,,85.0,0.9,3.0,2.0,0.1,6.0,9.4,liam-murphy-2,25.0,22.0,Forward,0.7,1.0,PURDUE,0.846,22.0,0.318,7.0,8.1,11.0,0.481,0.0,0.0,4.0,0.5,2.0,15.9,,0.2,0.093,Liam Murphy
2025-26,24.8,3.0,0.0,0.0,-8.6,big-ten,-2.0,0.0,0.0,0.0,0.5,10.0,0.5,5.0,0.2,2.0,0.5,1.0,9.0,0.0,,23.0,-6.6,0.0,0.0,0.0,4.0,8.3,aaron-fine-1,11.0,10.0,Guard,0.0,0.0,PURDUE,0.0,0.0,,0.0,0.0,0.0,0.502,15.4,2.0,10.0,0.5,5.0,29.3,,0.0,0.033,Aaron Fine
2025-26,0.0,0.0,0.0,0.0,-4.8,big-ten,2.5,19.3,3.0,0.0,,0.0,,0.0,,0.0,,0.0,9.0,0.0,,19.0,-7.3,0.0,0.0,0.0,3.0,-3.1,jack-lusk-1,0.0,0.0,Guard,0.0,0.0,PURDUE,,0.0,,0.0,9.9,3.0,,100.0,1.0,0.0,,0.0,2.7,,0.0,-0.016,Jack Lusk
2025-26,0.0,0.0,0.0,0.0,-10.0,big-ten,-0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,,15.0,-9.4,0.0,0.0,0.0,2.0,-8.1,jace-rayl-1,0.0,0.0,Guard,0.0,0.0,PURDUE,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.9,,0.0,-0.071,Jace Rayl
2025-26,5.7,32.0,0.9,7.0,11.7,big-12,2.9,11.7,99.0,2.0,0.679,379.0,0.512,194.0,0.198,75.0,0.88,66.0,34.0,34.0,,1024.0,8.8,0.8,7.0,3.8,55.0,21.8,milan-momcilovic-2,581.0,445.0,Forward,1.5,27.0,IOWA-STATE,0.675,256.0,0.496,127.0,6.2,106.0,0.701,6.3,28.0,123.0,0.545,67.0,21.6,,5.8,0.228,Milan Momcilovic
2025-26,27.7,167.0,3.4,29.0,13.0,big-12,6.1,21.6,193.0,3.0,0.516,411.0,0.47,193.0,0.518,213.0,0.7,149.0,34.0,34.0,,1080.0,7.0,7.3,66.0,3.2,82.0,24.6,joshua-jefferson-1,573.0,616.0,Forward,3.1,57.0,IOWA-STATE,0.268,110.0,0.345,38.0,14.4,259.0,0.559,14.8,89.0,301.0,0.515,155.0,27.8,,6.2,0.229,Joshua Jefferson
2025-26,27.5,156.0,0.1,1.0,11.0,big-12,5.7,9.9,80.0,2.4,0.518,332.0,0.461,153.0,0.313,104.0,0.644,67.0,31.0,31.0,,977.0,5.3,5.2,43.0,2.7,56.0,20.8,tamin-lipsey-1,411.0,455.0,Guard,4.1,68.0,IOWA-STATE,0.367,122.0,0.311,38.0,7.6,123.0,0.539,10.6,45.0,210.0,0.548,115.0,21.8,,5.1,0.209,Tamin Lipsey
2025-26,10.5,50.0,5.0,32.0,7.6,big-12,3.9,14.2,96.0,1.9,0.645,197.0,0.645,127.0,0.35,69.0,0.478,33.0,34.0,33.0,,819.0,3.7,14.1,97.0,2.1,81.0,19.8,blake-buchanan-3,287.0,306.0,Forward,1.6,23.0,IOWA-STATE,0.005,1.0,0.0,0.0,14.1,193.0,0.625,13.5,36.0,196.0,0.648,127.0,16.2,,4.0,0.194,Blake Buchanan
2025-26,14.3,74.0,1.1,7.0,4.6,big-12,4.6,10.2,71.0,2.0,0.498,230.0,0.448,103.0,0.278,64.0,0.703,45.0,34.0,34.0,,841.0,0.0,5.4,38.0,0.9,82.0,13.4,killyan-toure-1,274.0,288.0,Guard,3.4,49.0,IOWA-STATE,0.33,76.0,0.303,23.0,7.8,109.0,0.526,17.2,54.0,154.0,0.519,80.0,18.6,,2.8,0.135,Killyan Toure
2025-26,4.6,14.0,0.5,2.0,4.7,big-12,2.8,8.9,38.0,1.1,0.545,190.0,0.411,78.0,0.174,33.0,0.788,26.0,34.0,0.0,,519.0,1.9,0.9,4.0,0.9,46.0,13.8,jamarion-batemon-1,233.0,188.0,Guard,2.3,20.0,IOWA-STATE,0.689,131.0,0.389,51.0,4.9,42.0,0.566,7.2,16.0,59.0,0.458,27.0,21.3,,2.0,0.152,Jamarion Batemon
2025-26,10.0,55.0,0.5,3.0,6.0,big-12,4.5,15.4,105.0,1.8,0.515,137.0,0.431,59.0,0.19,26.0,0.692,18.0,34.0,3.0,,825.0,1.5,4.5,31.0,1.0,49.0,10.9,nate-heise-1,159.0,178.0,Guard,2.1,29.0,IOWA-STATE,0.547,75.0,0.307,23.0,9.9,136.0,0.532,11.8,20.0,62.0,0.581,36.0,10.2,,2.8,0.136,Nate Heise
2025-26,7.6,16.0,2.8,8.0,5.1,big-12,3.5,10.4,31.0,0.8,0.704,81.0,0.704,57.0,0.58,47.0,0.617,29.0,32.0,1.0,,362.0,1.6,13.8,42.0,0.9,53.0,18.4,dominykas-pleta-1,143.0,142.0,Forward,1.9,12.0,IOWA-STATE,0.0,0.0,,0.0,12.1,73.0,0.692,20.7,27.0,81.0,0.704,57.0,18.0,,1.6,0.18,Dominykas Pleta
2025-26,5.7,6.0,2.2,3.0,-0.6,big-12,2.2,10.9,16.0,0.4,0.464,56.0,0.464,26.0,0.821,46.0,0.565,26.0,21.0,0.0,,177.0,-2.8,2.7,4.0,0.0,12.0,12.3,dominick-nelson-1,78.0,70.0,Guard,2.7,8.0,IOWA-STATE,0.107,6.0,0.0,0.0,6.8,20.0,0.501,15.2,14.0,50.0,0.52,26.0,25.9,,0.4,0.092,Dominick Nelson
2025-26,6.3,3.0,0.0,0.0,-0.5,big-12,3.8,31.5,19.0,0.2,0.5,13.0,0.462,6.0,0.692,9.0,0.444,4.0,19.0,0.0,,73.0,-4.2,14.7,9.0,0.0,16.0,13.0,eric-mulder-1,17.0,21.0,Guard,4.0,5.0,IOWA-STATE,0.077,1.0,1.0,1.0,23.0,28.0,0.492,22.4,5.0,12.0,0.417,5.0,15.2,,0.3,0.148,Eric Mulder
2025-26,27.3,13.0,0.0,0.0,7.5,big-12,6.0,5.2,3.0,0.2,0.6,10.0,0.4,4.0,0.8,8.0,0.5,4.0,17.0,0.0,,70.0,1.5,1.7,1.0,0.2,6.0,17.2,cade-kelderman-1,16.0,22.0,Guard,5.0,6.0,IOWA-STATE,1.0,10.0,0.4,4.0,3.4,4.0,0.58,6.8,1.0,0.0,,0.0,10.5,,0.4,0.216,Cade Kelderman
2025-26,0.0,0.0,0.0,0.0,-9.4,big-12,-1.7,6.0,1.0,0.0,0.375,8.0,0.25,2.0,0.25,2.0,0.5,1.0,7.0,0.0,,20.0,-7.7,6.0,1.0,0.0,4.0,3.0,xzavion-mitchell-1,7.0,6.0,Forward,2.9,1.0,IOWA-STATE,0.75,6.0,0.333,2.0,6.0,2.0,0.391,10.1,1.0,2.0,0.0,0.0,24.8,,0.0,0.044,Xzavion Mitchell
2025-26,0.0,0.0,0.0,0.0,-13.7,big-12,0.1,55.8,6.0,0.0,0.25,4.0,0.25,1.0,0.0,0.0,,0.0,10.0,0.0,,13.0,-13.8,0.0,0.0,-0.1,1.0,-0.7,anthony-rise-1,2.0,2.0,Guard,0.0,0.0,IOWA-STATE,0.0,0.0,,0.0,27.7,6.0,0.25,20.0,1.0,4.0,0.25,1.0,19.2,,0.0,-0.029,Anthony Rise
2025-26,33.4,180.0,1.3,11.0,12.7,big-12,5.8,12.5,116.0,2.5,0.521,434.0,0.475,206.0,0.286,124.0,0.839,104.0,34.0,34.0,,1078.0,6.8,1.8,17.0,3.6,66.0,23.8,kingston-flemings-1,556.0,570.0,Guard,3.0,53.0,HOUSTON,0.235,102.0,0.392,40.0,7.1,133.0,0.564,11.3,63.0,332.0,0.5,166.0,26.5,,6.1,0.225,Kingston Flemings
2025-26,11.4,61.0,0.4,3.0,10.4,big-12,4.7,8.3,71.0,2.0,0.517,392.0,0.403,158.0,0.332,130.0,0.892,116.0,34.0,34.0,,1002.0,5.7,3.3,29.0,3.3,101.0,19.7,emanuel-sharp-1,521.0,469.0,Guard,2.6,42.0,HOUSTON,0.612,240.0,0.371,89.0,5.7,100.0,0.574,6.8,33.0,152.0,0.454,69.0,25.0,,5.3,0.21,Emanuel Sharp
2025-26,5.8,26.0,2.5,16.0,7.2,big-12,3.6,24.6,178.0,2.2,0.546,270.0,0.493,133.0,0.178,48.0,0.563,27.0,34.0,33.0,,842.0,3.5,10.2,76.0,1.6,80.0,19.0,chris-cenac-jr-1,322.0,306.0,Center,1.9,26.0,HOUSTON,0.311,84.0,0.345,29.0,17.3,254.0,0.55,9.9,32.0,186.0,0.559,104.0,19.8,,3.8,0.182,Chris Cenac Jr.
2025-26,9.8,42.0,8.2,50.0,10.5,big-12,6.8,11.5,78.0,2.1,0.592,202.0,0.589,119.0,0.342,69.0,0.696,48.0,34.0,33.0,,794.0,3.7,14.8,104.0,2.0,105.0,22.9,joseph-tugler-2,287.0,307.0,Forward,3.6,46.0,HOUSTON,0.005,1.0,1.0,1.0,13.1,182.0,0.611,15.8,44.0,201.0,0.587,118.0,18.0,,4.1,0.208,Joseph Tugler
2025-26,7.0,14.0,2.1,6.0,10.1,big-12,5.9,12.8,41.0,0.9,0.559,118.0,0.5,59.0,0.305,36.0,0.75,27.0,33.0,0.0,,374.0,4.2,6.0,20.0,1.0,36.0,20.4,mercy-miller-1,159.0,143.0,Guard,3.3,20.0,HOUSTON,0.331,39.0,0.359,14.0,9.3,61.0,0.588,6.2,9.0,79.0,0.57,45.0,19.8,,1.9,0.206,Mercy Miller
2025-26,2.2,5.0,3.1,9.0,7.0,big-12,3.6,13.7,45.0,0.9,0.55,101.0,0.406,41.0,0.178,18.0,0.889,16.0,32.0,0.0,,383.0,3.4,9.4,32.0,0.9,41.0,16.2,chase-mccarty-1,127.0,120.0,Forward,1.9,12.0,HOUSTON,0.812,82.0,0.354,29.0,11.5,77.0,0.58,6.0,7.0,19.0,0.632,12.0,15.6,,1.8,0.185,Chase McCarty
2025-26,6.4,17.0,2.4,8.0,3.4,big-12,4.3,12.6,47.0,1.0,0.371,128.0,0.281,36.0,0.242,31.0,0.613,19.0,30.0,0.0,,436.0,-0.9,4.4,17.0,0.1,38.0,9.0,isiah-harwell-1,114.0,113.0,Guard,2.5,18.0,HOUSTON,0.656,84.0,0.274,23.0,8.4,64.0,0.399,6.5,10.0,44.0,0.295,13.0,18.0,,1.1,0.097,Isiah Harwell
2025-26,1.2,3.0,6.1,19.0,5.4,big-12,5.4,13.8,48.0,0.9,0.816,38.0,0.816,31.0,0.684,26.0,0.615,16.0,31.0,1.0,,404.0,-0.1,8.9,32.0,0.6,56.0,12.9,kalifa-sakho-1,78.0,77.0,Forward,1.1,7.0,HOUSTON,0.0,0.0,,0.0,11.3,80.0,0.775,20.5,13.0,38.0,0.816,31.0,8.1,,1.5,0.151,Kalifa Sakho
2025-26,7.0,13.0,0.9,2.0,3.8,big-12,3.2,13.0,33.0,0.6,0.43,57.0,0.351,20.0,0.404,23.0,0.783,18.0,27.0,1.0,,297.0,0.6,8.0,21.0,0.4,23.0,10.7,ramon-walkerjr-1,67.0,75.0,Guard,0.8,4.0,HOUSTON,0.596,34.0,0.265,9.0,10.4,54.0,0.493,9.3,7.0,23.0,0.478,11.0,13.0,,1.0,0.131,Ramon Walker Jr.
2025-26,2.0,1.0,3.3,2.0,1.6,big-12,3.4,7.5,5.0,0.1,0.8,5.0,0.8,4.0,0.4,2.0,1.0,2.0,19.0,0.0,,78.0,-1.8,11.6,8.0,0.2,14.0,9.2,cedric-lath-1,10.0,13.0,Center,0.0,0.0,HOUSTON,0.0,0.0,,0.0,9.5,13.0,0.84,14.4,1.0,5.0,0.8,4.0,4.6,,0.3,0.144,Cedric Lath
2025-26,15.9,1.0,0.0,0.0,-10.5,big-12,1.6,19.4,2.0,0.0,0.4,5.0,0.4,2.0,0.0,0.0,,0.0,3.0,0.0,,12.0,-12.1,0.0,0.0,0.0,3.0,1.9,kordelius-jefferson-1,4.0,4.0,Guard,0.0,0.0,HOUSTON,0.4,2.0,0.0,0.0,9.5,2.0,0.4,16.7,1.0,3.0,0.667,2.0,25.7,,0.0,0.012,Kordelius Jefferson
2025-26,0.0,0.0,0.0,0.0,-2.4,big-12,3.5,25.9,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,,9.0,-5.9,12.5,1.0,0.0,1.0,6.4,jacob-mcfarland-1,0.0,1.0,Center,6.8,1.0,HOUSTON,0.0,0.0,,0.0,19.1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4,,0.0,0.066,Jacob McFarland
2025-26,52.8,294.0,0.1,1.0,12.5,big-ten,4.5,6.9,62.0,1.6,0.494,330.0,0.445,147.0,0.594,196.0,0.893,175.0,32.0,32.0,,1030.0,8.0,1.7,14.0,4.7,74.0,24.2,jeremy-fears-jr-1,501.0,602.0,Guard,2.4,41.0,MICHIGAN-STATE,0.303,100.0,0.32,32.0,4.4,76.0,0.592,14.5,72.0,230.0,0.5,115.0,24.2,,6.3,0.244,Jeremy Fears Jr.
2025-26,9.3,42.0,3.4,23.0,10.8,big-ten,3.4,24.9,192.0,1.8,0.597,300.0,0.51,153.0,0.18,54.0,0.87,47.0,32.0,32.0,,887.0,7.3,13.3,97.0,2.5,48.0,22.8,jaxon-kohler-1,405.0,374.0,Forward,1.2,18.0,MICHIGAN-STATE,0.44,132.0,0.394,52.0,19.3,289.0,0.622,11.9,44.0,168.0,0.601,101.0,21.0,,4.3,0.196,Jaxon Kohler
2025-26,8.0,40.0,3.4,24.0,5.9,big-ten,3.4,15.1,122.0,1.5,0.539,269.0,0.506,136.0,0.48,129.0,0.62,80.0,32.0,32.0,,929.0,2.5,6.6,50.0,1.5,52.0,15.6,coen-carr-2,370.0,335.0,Forward,0.9,14.0,MICHIGAN-STATE,0.249,67.0,0.269,18.0,11.0,172.0,0.56,11.8,44.0,202.0,0.584,118.0,20.3,,3.0,0.131,Coen Carr
2025-26,9.6,44.0,4.7,30.0,8.9,big-ten,5.1,22.2,163.0,1.7,0.575,208.0,0.572,119.0,0.649,135.0,0.778,105.0,32.0,32.0,,846.0,3.8,9.1,63.0,2.1,65.0,20.3,carson-cooper-1,344.0,328.0,Center,1.4,20.0,MICHIGAN-STATE,0.019,4.0,0.25,1.0,15.8,226.0,0.632,15.0,48.0,204.0,0.578,118.0,19.0,,3.8,0.181,Carson Cooper
2025-26,11.2,33.0,0.5,2.0,4.1,big-ten,1.9,9.8,48.0,0.7,0.502,228.0,0.386,88.0,0.083,19.0,0.842,16.0,32.0,4.0,,561.0,2.2,3.9,18.0,0.8,42.0,12.2,kur-teng-1,245.0,212.0,Guard,1.0,9.0,MICHIGAN-STATE,0.61,139.0,0.381,53.0,7.0,66.0,0.517,9.5,25.0,89.0,0.393,35.0,23.5,,1.5,0.108,Kur Teng
2025-26,9.4,37.0,3.2,16.0,7.2,big-ten,5.0,9.7,56.0,1.2,0.523,149.0,0.409,61.0,0.315,47.0,0.702,33.0,32.0,10.0,,662.0,2.2,7.7,42.0,0.9,70.0,12.6,jordan-scott-3,189.0,190.0,Forward,2.3,25.0,MICHIGAN-STATE,0.631,94.0,0.362,34.0,8.8,98.0,0.552,14.5,29.0,55.0,0.491,27.0,15.2,,2.1,0.126,Jordan Scott
2025-26,3.5,9.0,3.9,14.0,3.3,big-ten,3.8,21.8,89.0,0.9,0.575,113.0,0.575,65.0,0.434,49.0,0.51,25.0,31.0,0.0,,469.0,-0.5,11.7,45.0,0.5,60.0,14.7,cameron-ward-2,155.0,145.0,Forward,1.4,11.0,MICHIGAN-STATE,0.018,2.0,0.0,0.0,16.9,134.0,0.569,17.0,28.0,111.0,0.586,65.0,17.6,,1.4,0.119,Cameron Ward
2025-26,10.3,17.0,2.6,6.0,0.8,big-ten,2.3,11.5,30.0,0.5,0.441,118.0,0.339,40.0,0.093,11.0,0.909,10.0,30.0,6.0,,301.0,-1.5,2.0,5.0,0.0,23.0,8.5,trey-fort-1,114.0,101.0,Guard,1.2,6.0,MICHIGAN-STATE,0.619,73.0,0.329,24.0,6.9,35.0,0.463,12.7,18.0,45.0,0.356,16.0,23.6,,0.5,0.066,Trey Fort
2025-26,17.0,34.0,1.1,3.0,5.5,big-ten,4.5,9.4,29.0,0.5,0.62,83.0,0.506,42.0,0.217,18.0,0.556,10.0,22.0,12.0,,354.0,1.1,1.7,5.0,0.6,36.0,12.8,divine-ugochukwu-1,113.0,105.0,Guard,1.5,9.0,MICHIGAN-STATE,0.518,43.0,0.442,19.0,5.7,34.0,0.617,14.1,15.0,40.0,0.575,23.0,15.1,,1.1,0.13,Divine Ugochukwu
2025-26,5.1,6.0,7.8,12.0,5.1,big-ten,4.4,11.9,21.0,0.4,0.553,47.0,0.468,22.0,0.298,14.0,0.929,13.0,27.0,0.0,,203.0,0.8,9.0,15.0,0.4,27.0,14.4,jesse-mcculloch-1,65.0,61.0,Forward,0.9,3.0,MICHIGAN-STATE,0.362,17.0,0.471,8.0,10.5,36.0,0.606,14.4,9.0,30.0,0.467,14.0,15.5,,0.7,0.143,Jesse McCulloch
2025-26,32.7,34.0,0.0,0.0,-0.9,big-ten,4.0,4.4,6.0,0.3,0.222,18.0,0.222,4.0,0.333,6.0,0.5,3.0,28.0,0.0,,158.0,-4.9,0.8,1.0,-0.1,21.0,3.8,denham-wojcik-1,11.0,29.0,Guard,3.0,8.0,MICHIGAN-STATE,0.222,4.0,0.0,0.0,2.6,7.0,0.264,38.4,13.0,14.0,0.286,4.0,10.8,,0.1,0.03,Denham Wojcik
