,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2021-22,0.0,0.0,0.0,0.0,-19.7,acc,-6.2,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,3.0,-13.6,0.0,0.0,0.0,0.0,-20.2,rob-landry-1,0.0,0.0,Guard,0.0,0.0,north-carolina,,0.0,,0.0,0.0,0.0,,100.0,1.0,0.0,,0.0,16.4,,0.0,-0.319,Rob Landry,North Carolina
2022-23,0.0,0.0,0.0,0.0,-5.8,acc,-0.4,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-5.4,0.0,0.0,0.0,0.0,0.0,rob-landry-1,0.0,0.0,Guard,0.0,0.0,north-carolina,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.02,Rob Landry,North Carolina
Career,0.0,0.0,0.0,0.0,-14.2,,-3.9,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,5.0,-10.3,0.0,0.0,0.0,0.0,-12.1,rob-landry-1,0.0,0.0,Guard,0.0,0.0,north-carolina,,0.0,,0.0,0.0,0.0,,100.0,1.0,0.0,,0.0,9.8,,0.0,-0.183,Rob Landry,North Carolina
2022-23,0.0,0.0,0.0,0.0,3.6,acc,5.7,100.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-2.1,0.0,0.0,0.0,0.0,16.2,beau-maye-1,0.0,0.0,Forward,0.0,0.0,north-carolina,,0.0,,0.0,54.8,2.0,,,0.0,0.0,,0.0,0.0,,0.0,0.159,Beau Maye,North Carolina
Career,0.0,0.0,0.0,0.0,3.6,,5.7,100.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-2.1,0.0,0.0,0.0,0.0,16.2,beau-maye-1,0.0,0.0,Forward,0.0,0.0,north-carolina,,0.0,,0.0,54.8,2.0,,,0.0,0.0,,0.0,0.0,,0.0,0.159,Beau Maye,North Carolina
2018-19,8.6,36.0,1.3,9.0,1.6,sec,0.6,10.8,71.0,0.7,0.512,217.0,0.406,88.0,0.263,57.0,0.737,42.0,,,,766.0,1.0,3.7,23.0,1.3,91.0,12.5,blake-hinson-1,264.0,247.0,Guard,1.1,15.0,pittsburgh,0.608,132.0,0.348,46.0,7.4,94.0,0.541,10.3,28.0,85.0,0.494,42.0,18.1,,2.0,0.105,Blake Hinson,Pittsburgh
2019-20,9.2,39.0,1.2,9.0,0.0,sec,0.2,12.8,95.0,0.9,0.488,245.0,0.396,97.0,0.261,64.0,0.703,45.0,,,,872.0,-0.2,4.6,34.0,0.5,89.0,10.3,blake-hinson-1,284.0,272.0,Guard,1.1,16.0,pittsburgh,0.576,141.0,0.319,45.0,8.7,129.0,0.516,18.4,62.0,104.0,0.5,52.0,19.9,,1.4,0.063,Blake Hinson,Pittsburgh
2022-23,7.8,38.0,1.8,16.0,4.3,acc,0.4,16.1,145.0,1.3,0.549,377.0,0.432,163.0,0.324,122.0,0.689,84.0,,,,992.0,3.9,5.9,50.0,2.5,91.0,19.1,blake-hinson-1,498.0,446.0,Guard,1.2,21.0,pittsburgh,0.605,228.0,0.386,88.0,11.1,195.0,0.572,11.2,55.0,149.0,0.503,75.0,25.2,,3.8,0.154,Blake Hinson,Pittsburgh
Career,8.5,113.0,1.4,34.0,2.1,,0.4,13.5,311.0,2.9,0.521,839.0,0.415,348.0,0.29,243.0,0.704,171.0,,,,2630.0,1.7,4.8,107.0,4.3,271.0,14.3,blake-hinson-1,1046.0,965.0,Guard,1.2,52.0,pittsburgh,0.597,501.0,0.357,179.0,9.2,418.0,0.548,13.2,145.0,338.0,0.5,169.0,21.4,,7.2,0.11,Blake Hinson,Pittsburgh
2018-19,26.4,126.0,0.4,3.0,0.9,aac,1.5,10.7,84.0,1.1,0.415,200.0,0.39,78.0,0.385,77.0,0.714,55.0,,,,889.0,-0.6,5.0,42.0,0.6,72.0,11.0,jamarius-burton-1,221.0,273.0,Guard,1.2,19.0,pittsburgh,0.19,38.0,0.263,10.0,7.7,126.0,0.467,22.3,68.0,162.0,0.42,68.0,16.8,,1.7,0.075,Jamarius Burton,Pittsburgh
2019-20,26.4,102.0,0.6,4.0,4.3,aac,1.9,8.9,64.0,1.5,0.486,257.0,0.44,113.0,0.35,90.0,0.656,59.0,,,,812.0,2.4,5.2,40.0,1.3,51.0,15.6,jamarius-burton-1,309.0,327.0,Guard,1.7,24.0,pittsburgh,0.245,63.0,0.381,24.0,7.0,104.0,0.515,18.0,66.0,194.0,0.459,89.0,21.7,,2.7,0.135,Jamarius Burton,Pittsburgh
2020-21,11.5,27.0,0.6,2.0,2.0,big-12,3.1,7.0,25.0,0.7,0.457,94.0,0.404,38.0,0.202,19.0,0.737,14.0,,,,436.0,-1.1,4.2,16.0,0.2,29.0,9.7,jamarius-burton-1,100.0,105.0,Guard,2.6,19.0,pittsburgh,0.319,30.0,0.333,10.0,5.6,41.0,0.485,20.2,26.0,64.0,0.438,28.0,15.1,,0.9,0.086,Jamarius Burton,Pittsburgh
2021-22,18.1,75.0,0.7,6.0,-0.4,acc,0.0,10.8,91.0,0.5,0.445,328.0,0.405,133.0,0.28,92.0,0.88,81.0,,,,1039.0,-0.4,1.8,15.0,1.2,65.0,13.3,jamarius-burton-1,373.0,359.0,Guard,1.6,27.0,pittsburgh,0.241,79.0,0.329,26.0,6.3,106.0,0.502,13.9,60.0,249.0,0.43,107.0,22.4,,1.8,0.067,Jamarius Burton,Pittsburgh
2022-23,26.3,123.0,0.5,4.0,4.4,acc,1.0,11.6,102.0,1.1,0.519,351.0,0.493,173.0,0.299,105.0,0.829,87.0,,,,974.0,3.4,4.8,40.0,2.7,59.0,19.9,jamarius-burton-1,451.0,470.0,Guard,1.6,26.0,pittsburgh,0.162,57.0,0.316,18.0,8.3,142.0,0.563,15.6,74.0,294.0,0.527,155.0,24.9,,3.7,0.154,Jamarius Burton,Pittsburgh
Career,22.7,453.0,0.5,19.0,2.2,,1.2,10.2,366.0,5.0,0.471,1230.0,0.435,535.0,0.311,383.0,0.773,296.0,,,,4150.0,0.9,4.1,153.0,5.9,276.0,14.4,jamarius-burton-1,1454.0,1533.0,Guard,1.6,115.0,pittsburgh,0.217,267.0,0.33,88.0,7.1,519.0,0.515,17.2,294.0,963.0,0.464,447.0,20.9,,10.9,0.105,Jamarius Burton,Pittsburgh
2017-18,13.8,29.0,0.5,2.0,-3.5,mac,-0.2,7.7,27.0,0.4,0.426,108.0,0.38,41.0,0.259,28.0,0.607,17.0,,,,396.0,-3.3,1.9,7.0,0.1,31.0,9.6,nelly-cummings-1,109.0,109.0,Guard,2.8,20.0,pittsburgh,0.37,40.0,0.25,10.0,4.7,34.0,0.449,13.5,19.0,68.0,0.456,31.0,17.0,,0.4,0.045,Nelly Cummings,Pittsburgh
2019-20,10.5,55.0,0.0,0.0,-1.0,patriot,0.0,6.6,55.0,1.0,0.534,252.0,0.437,110.0,0.317,80.0,0.838,67.0,,,,928.0,-1.0,1.3,11.0,1.9,68.0,14.7,nelly-cummings-1,336.0,311.0,Guard,2.1,34.0,pittsburgh,0.524,132.0,0.371,49.0,4.0,66.0,0.579,12.7,42.0,120.0,0.508,61.0,18.1,,3.0,0.128,Nelly Cummings,Pittsburgh
2020-21,8.1,21.0,0.5,2.0,1.6,patriot,-0.4,8.4,36.0,0.6,0.558,147.0,0.463,68.0,0.306,45.0,0.756,34.0,,,,425.0,2.1,2.5,9.0,1.1,30.0,17.1,nelly-cummings-1,198.0,175.0,Guard,1.3,10.0,pittsburgh,0.497,73.0,0.384,28.0,5.7,45.0,0.588,9.7,18.0,74.0,0.541,40.0,21.3,,1.7,0.161,Nelly Cummings,Pittsburgh
2021-22,19.9,110.0,0.0,0.0,-3.1,patriot,-2.1,8.4,79.0,1.3,0.461,401.0,0.384,154.0,0.302,121.0,0.818,99.0,,,,1032.0,-1.0,2.1,18.0,1.7,68.0,15.4,nelly-cummings-1,469.0,468.0,Guard,2.1,36.0,pittsburgh,0.429,172.0,0.36,62.0,5.4,97.0,0.511,13.9,74.0,229.0,0.402,92.0,27.0,,3.0,0.115,Nelly Cummings,Pittsburgh
2022-23,28.5,152.0,0.1,1.0,2.0,acc,0.1,8.1,73.0,0.9,0.521,281.0,0.423,119.0,0.224,63.0,0.889,56.0,,,,992.0,1.8,1.2,10.0,2.2,70.0,14.8,nelly-cummings-1,349.0,383.0,Guard,1.3,22.0,pittsburgh,0.541,152.0,0.362,55.0,4.7,83.0,0.561,17.5,66.0,129.0,0.496,64.0,19.4,,3.1,0.125,Nelly Cummings,Pittsburgh
Career,17.9,367.0,0.1,5.0,-0.7,,-0.6,7.8,270.0,4.2,0.5,1189.0,0.414,492.0,0.283,337.0,0.81,273.0,,,,3773.0,-0.1,1.7,55.0,7.0,267.0,14.7,nelly-cummings-1,1461.0,1447.0,Guard,1.9,122.0,pittsburgh,0.479,569.0,0.359,204.0,4.8,325.0,0.541,14.0,219.0,620.0,0.465,288.0,21.1,,11.2,0.119,Nelly Cummings,Pittsburgh
2017-18,12.2,48.0,4.0,24.0,4.7,big-east,3.1,11.3,58.0,0.5,0.556,107.0,0.505,54.0,0.449,48.0,0.792,38.0,,,,639.0,1.7,4.5,23.0,1.1,67.0,14.3,greg-elliott-1,157.0,175.0,Guard,2.7,30.0,pittsburgh,0.28,30.0,0.367,11.0,7.9,81.0,0.605,18.8,30.0,77.0,0.558,43.0,12.7,,1.6,0.098,Greg Elliott,Pittsburgh
2019-20,13.3,32.0,0.7,3.0,4.3,big-east,2.5,10.7,47.0,0.5,0.537,94.0,0.436,41.0,0.309,29.0,0.724,21.0,,,,454.0,1.8,3.3,13.0,0.7,28.0,12.8,greg-elliott-1,122.0,125.0,Guard,2.0,16.0,pittsburgh,0.489,46.0,0.413,19.0,7.2,60.0,0.566,17.0,22.0,48.0,0.458,22.0,13.9,,1.2,0.11,Greg Elliott,Pittsburgh
2020-21,8.2,20.0,1.1,5.0,6.3,big-east,3.1,7.5,34.0,0.5,0.616,112.0,0.482,54.0,0.321,36.0,0.833,30.0,,,,489.0,3.3,2.5,10.0,1.0,28.0,16.1,greg-elliott-1,168.0,150.0,Guard,2.8,23.0,pittsburgh,0.589,66.0,0.455,30.0,5.2,44.0,0.651,16.8,26.0,46.0,0.522,24.0,16.2,,1.6,0.128,Greg Elliott,Pittsburgh
2021-22,14.5,37.0,0.4,2.0,5.5,big-east,2.0,10.5,48.0,0.6,0.503,149.0,0.389,58.0,0.356,53.0,0.887,47.0,,,,469.0,3.5,2.0,8.0,1.0,29.0,16.9,greg-elliott-1,197.0,188.0,Guard,2.6,22.0,pittsburgh,0.591,88.0,0.386,34.0,6.5,56.0,0.566,12.1,24.0,61.0,0.393,24.0,21.4,,1.6,0.134,Greg Elliott,Pittsburgh
2022-23,8.0,39.0,0.8,6.0,5.2,acc,1.8,13.6,111.0,1.1,0.591,235.0,0.443,104.0,0.234,55.0,0.873,48.0,,,,902.0,3.4,1.0,8.0,2.1,44.0,15.8,greg-elliott-1,326.0,281.0,Guard,1.6,24.0,pittsburgh,0.728,171.0,0.409,70.0,7.5,119.0,0.624,9.4,27.0,64.0,0.531,34.0,16.3,,3.2,0.143,Greg Elliott,Pittsburgh
Career,10.8,176.0,1.4,40.0,5.2,,2.4,11.1,298.0,3.3,0.564,697.0,0.446,311.0,0.317,221.0,0.833,184.0,,,,2953.0,2.8,2.5,62.0,5.9,196.0,15.3,greg-elliott-1,970.0,919.0,Guard,2.2,115.0,pittsburgh,0.575,401.0,0.409,164.0,7.0,360.0,0.605,13.9,129.0,296.0,0.497,147.0,15.9,,9.2,0.124,Greg Elliott,Pittsburgh
2017-18,7.8,42.0,0.5,5.0,-0.5,mac,-0.5,12.2,118.0,1.5,0.507,413.0,0.414,171.0,0.317,131.0,0.733,96.0,,,,1117.0,0.0,2.9,28.0,1.5,63.0,15.7,nike-sibande-1,515.0,460.0,Guard,2.0,39.0,pittsburgh,0.533,220.0,0.35,77.0,7.6,146.0,0.542,13.2,72.0,193.0,0.487,94.0,25.0,,3.0,0.107,Nike Sibande,Pittsburgh
2018-19,9.1,38.0,1.6,13.0,2.3,mac,-0.5,16.2,134.0,1.3,0.484,419.0,0.394,165.0,0.377,158.0,0.696,110.0,,,,960.0,2.8,3.2,28.0,1.7,61.0,18.5,nike-sibande-1,516.0,464.0,Guard,1.6,27.0,pittsburgh,0.551,231.0,0.329,76.0,9.5,162.0,0.522,11.5,64.0,188.0,0.473,89.0,29.2,,3.0,0.125,Nike Sibande,Pittsburgh
2019-20,12.9,54.0,0.5,4.0,-0.3,mac,-1.3,18.7,149.0,1.0,0.49,334.0,0.44,147.0,0.383,128.0,0.82,105.0,,,,891.0,1.0,4.0,33.0,1.3,63.0,18.2,nike-sibande-1,432.0,411.0,Guard,1.7,26.0,pittsburgh,0.308,103.0,0.32,33.0,11.3,182.0,0.547,17.9,86.0,231.0,0.494,114.0,27.3,,2.4,0.107,Nike Sibande,Pittsburgh
2020-21,15.0,21.0,0.4,1.0,1.8,acc,-0.4,12.9,31.0,0.2,0.518,82.0,0.415,34.0,0.256,21.0,0.571,12.0,,,,277.0,2.2,4.3,11.0,0.3,17.0,12.4,nike-sibande-1,97.0,92.0,Guard,0.8,4.0,pittsburgh,0.476,39.0,0.436,17.0,8.5,42.0,0.527,17.9,20.0,43.0,0.395,17.0,19.9,,0.5,0.074,Nike Sibande,Pittsburgh
2022-23,10.9,40.0,1.3,8.0,3.3,acc,1.5,16.9,106.0,1.0,0.512,205.0,0.424,87.0,0.288,59.0,0.797,47.0,,,,692.0,1.7,2.4,14.0,1.2,45.0,15.4,nike-sibande-1,257.0,239.0,Guard,1.5,18.0,pittsburgh,0.541,111.0,0.324,36.0,9.8,120.0,0.551,11.7,31.0,94.0,0.543,51.0,19.5,,2.2,0.126,Nike Sibande,Pittsburgh
Career,10.3,195.0,0.9,31.0,1.0,,-0.3,15.5,538.0,5.0,0.498,1453.0,0.416,604.0,0.342,497.0,0.744,370.0,,,,3937.0,1.4,3.2,114.0,6.1,249.0,16.7,nike-sibande-1,1817.0,1667.0,Guard,1.7,114.0,pittsburgh,0.485,704.0,0.339,239.0,9.3,652.0,0.538,13.9,273.0,749.0,0.487,365.0,25.2,,11.1,0.112,Nike Sibande,Pittsburgh
2022-23,3.8,16.0,8.4,57.0,4.1,acc,2.7,13.2,92.0,1.2,0.644,132.0,0.644,85.0,0.455,60.0,0.633,38.0,,,,769.0,1.4,12.9,85.0,1.9,83.0,18.7,federiko-federiko-1,208.0,222.0,Center,1.1,14.0,pittsburgh,0.0,0.0,,0.0,13.1,177.0,0.648,14.4,27.0,132.0,0.644,85.0,12.4,,3.0,0.158,Federiko Federiko,Pittsburgh
Career,3.8,16.0,8.4,57.0,4.1,,2.7,13.2,92.0,1.2,0.644,132.0,0.644,85.0,0.455,60.0,0.633,38.0,,,,769.0,1.4,12.9,85.0,1.9,83.0,18.7,federiko-federiko-1,208.0,222.0,Center,1.1,14.0,pittsburgh,0.0,0.0,,0.0,13.1,177.0,0.648,14.4,27.0,132.0,0.644,85.0,12.4,,3.0,0.158,Federiko Federiko,Pittsburgh
2022-23,8.2,11.0,6.8,14.0,4.6,acc,3.8,19.8,42.0,0.5,0.4,60.0,0.317,19.0,0.667,40.0,0.725,29.0,,,,234.0,0.7,8.0,16.0,0.4,24.0,18.2,jorge-diaz-graham-1,77.0,82.0,Forward,3.3,13.0,pittsburgh,0.483,29.0,0.345,10.0,14.1,58.0,0.487,11.2,10.0,31.0,0.29,9.0,19.4,,0.9,0.152,Jorge Diaz Graham,Pittsburgh
Career,8.2,11.0,6.8,14.0,4.6,,3.8,19.8,42.0,0.5,0.4,60.0,0.317,19.0,0.667,40.0,0.725,29.0,,,,234.0,0.7,8.0,16.0,0.4,24.0,18.2,jorge-diaz-graham-1,77.0,82.0,Forward,3.3,13.0,pittsburgh,0.483,29.0,0.345,10.0,14.1,58.0,0.487,11.2,10.0,31.0,0.29,9.0,19.4,,0.9,0.152,Jorge Diaz Graham,Pittsburgh
2022-23,10.4,15.0,7.1,16.0,4.0,acc,4.0,18.5,43.0,0.5,0.509,54.0,0.463,25.0,0.574,31.0,0.645,20.0,,,,257.0,0.0,15.0,33.0,0.4,45.0,18.7,guillermo-diaz-graham-1,75.0,91.0,Forward,3.2,14.0,pittsburgh,0.315,17.0,0.294,5.0,16.8,76.0,0.546,21.7,19.0,37.0,0.541,20.0,17.4,,1.0,0.154,Guillermo Diaz Graham,Pittsburgh
Career,10.4,15.0,7.1,16.0,4.0,,4.0,18.5,43.0,0.5,0.509,54.0,0.463,25.0,0.574,31.0,0.645,20.0,,,,257.0,0.0,15.0,33.0,0.4,45.0,18.7,guillermo-diaz-graham-1,75.0,91.0,Forward,3.2,14.0,pittsburgh,0.315,17.0,0.294,5.0,16.8,76.0,0.546,21.7,19.0,37.0,0.541,20.0,17.4,,1.0,0.154,Guillermo Diaz Graham,Pittsburgh
2020-21,5.9,3.0,1.1,1.0,-4.8,acc,-0.8,20.0,18.0,0.1,0.395,38.0,0.395,15.0,0.263,10.0,0.6,6.0,,,,104.0,-3.9,12.6,12.0,0.0,17.0,10.3,john-hugley-1,36.0,37.0,Forward,1.1,2.0,pittsburgh,0.053,2.0,0.0,0.0,16.1,30.0,0.421,15.8,8.0,36.0,0.417,15.0,24.1,,0.1,0.04,John Hugley IV,Pittsburgh
2021-22,11.6,40.0,2.0,15.0,1.6,acc,-0.4,21.7,167.0,0.9,0.482,327.0,0.471,154.0,0.676,221.0,0.71,157.0,,,,948.0,1.9,11.2,86.0,1.8,82.0,21.1,john-hugley-1,472.0,458.0,Forward,1.5,23.0,pittsburgh,0.128,42.0,0.167,7.0,16.4,253.0,0.546,17.9,94.0,285.0,0.516,147.0,30.0,,2.7,0.113,John Hugley IV,Pittsburgh
2022-23,8.1,6.0,4.7,6.0,-1.1,acc,0.6,12.1,16.0,0.2,0.533,46.0,0.478,22.0,0.457,21.0,0.714,15.0,,,,146.0,-1.7,10.4,13.0,0.2,22.0,15.7,john-hugley-1,64.0,63.0,Forward,1.2,3.0,pittsburgh,0.217,10.0,0.5,5.0,11.3,29.0,0.572,22.2,16.0,36.0,0.472,17.0,25.2,,0.4,0.102,John Hugley IV,Pittsburgh
Career,10.7,49.0,2.3,22.0,0.7,,-0.3,20.4,201.0,1.2,0.479,411.0,0.465,191.0,0.613,252.0,0.706,178.0,,,,1198.0,1.0,11.2,111.0,1.9,121.0,19.5,john-hugley-1,572.0,557.0,Forward,1.4,28.0,pittsburgh,0.131,54.0,0.222,12.0,15.8,312.0,0.539,18.2,118.0,357.0,0.501,179.0,28.9,,3.2,0.106,John Hugley IV,Pittsburgh
2021-22,8.5,12.0,0.4,1.0,-2.3,acc,-0.3,13.5,35.0,0.2,0.387,84.0,0.321,27.0,0.095,8.0,0.625,5.0,,,,319.0,-2.1,4.6,12.0,-0.1,14.0,7.4,nate-santos-1,70.0,70.0,Forward,1.8,9.0,pittsburgh,0.583,49.0,0.224,11.0,9.1,47.0,0.399,12.9,13.0,35.0,0.457,16.0,17.1,,0.1,0.01,Nate Santos,Pittsburgh
2022-23,5.2,6.0,1.1,2.0,-2.9,acc,1.3,16.6,30.0,0.3,0.336,55.0,0.291,16.0,0.2,11.0,0.636,7.0,,,,200.0,-4.2,3.5,6.0,-0.2,18.0,6.1,nate-santos-1,44.0,44.0,Forward,2.3,8.0,pittsburgh,0.545,30.0,0.167,5.0,10.2,36.0,0.365,11.7,8.0,25.0,0.44,11.0,17.4,,0.1,0.029,Nate Santos,Pittsburgh
Career,7.2,18.0,0.7,3.0,-2.5,,0.3,14.7,65.0,0.5,0.367,139.0,0.309,43.0,0.137,19.0,0.632,12.0,,,,519.0,-2.9,4.2,18.0,-0.3,32.0,6.9,nate-santos-1,114.0,114.0,Forward,2.0,17.0,pittsburgh,0.568,79.0,0.203,16.0,9.5,83.0,0.385,12.4,21.0,60.0,0.45,27.0,17.2,,0.2,0.018,Nate Santos,Pittsburgh
2020-21,0.0,0.0,0.0,0.0,-27.4,acc,-7.5,23.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,5.0,-19.9,21.8,1.0,0.0,1.0,-12.8,aidan-fisch-1,0.0,1.0,Forward,0.0,0.0,pittsburgh,1.0,1.0,0.0,0.0,22.4,2.0,0.0,50.0,1.0,0.0,,0.0,19.7,,0.0,-0.232,Aidan Fisch,Pittsburgh
2021-22,0.0,0.0,0.0,0.0,-36.7,acc,-8.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,2.0,-28.3,0.0,0.0,0.0,1.0,-33.6,aidan-fisch-1,0.0,0.0,Forward,0.0,0.0,pittsburgh,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,,0.0,-0.37,Aidan Fisch,Pittsburgh
2022-23,0.0,0.0,0.0,0.0,-17.6,acc,-4.0,19.5,3.0,0.0,0.333,6.0,0.333,2.0,0.0,0.0,,0.0,,,,17.0,-13.6,0.0,0.0,-0.1,2.0,-5.2,aidan-fisch-1,4.0,3.0,Forward,0.0,0.0,pittsburgh,0.167,1.0,0.0,0.0,10.0,3.0,0.333,25.0,2.0,5.0,0.4,2.0,24.0,,-0.1,-0.123,Aidan Fisch,Pittsburgh
Career,0.0,0.0,0.0,0.0,-21.2,,-5.1,18.6,4.0,0.0,0.25,8.0,0.25,2.0,0.0,0.0,,0.0,,,,24.0,-16.1,4.5,1.0,-0.1,4.0,-9.2,aidan-fisch-1,4.0,4.0,Forward,0.0,0.0,pittsburgh,0.25,2.0,0.0,0.0,11.8,5.0,0.25,27.3,3.0,6.0,0.333,2.0,23.4,,-0.1,-0.166,Aidan Fisch,Pittsburgh
2019-20,0.0,0.0,0.0,0.0,-11.9,acc,-0.4,0.0,0.0,0.0,0.167,6.0,0.167,1.0,0.0,0.0,,0.0,,,,9.0,-11.5,12.2,1.0,0.0,1.0,-4.1,kj-marshall-1,2.0,2.0,Guard,6.7,1.0,pittsburgh,0.5,3.0,0.0,0.0,6.3,1.0,0.167,0.0,0.0,3.0,0.333,1.0,34.2,,0.0,-0.153,KJ Marshall,Pittsburgh
2022-23,0.0,0.0,0.0,0.0,-22.1,acc,-6.9,4.8,1.0,0.0,0.0,7.0,0.0,0.0,0.571,4.0,0.25,1.0,,,,23.0,-15.2,5.1,1.0,-0.1,1.0,-12.5,kj-marshall-1,1.0,2.0,Guard,0.0,0.0,pittsburgh,0.714,5.0,0.0,0.0,4.9,2.0,0.056,0.0,0.0,2.0,0.0,0.0,19.7,,-0.1,-0.197,KJ Marshall,Pittsburgh
Career,0.0,0.0,0.0,0.0,-19.3,,-5.1,3.5,1.0,0.0,0.077,13.0,0.077,1.0,0.308,4.0,0.25,1.0,,,,32.0,-14.2,7.1,2.0,-0.2,2.0,-10.1,kj-marshall-1,3.0,4.0,Guard,1.9,1.0,pittsburgh,0.615,8.0,0.0,0.0,5.3,3.0,0.101,0.0,0.0,5.0,0.2,1.0,23.8,,-0.1,-0.185,KJ Marshall,Pittsburgh
2020-21,6.9,11.0,1.7,4.0,-2.6,acc,0.7,8.8,21.0,0.2,0.254,57.0,0.228,13.0,0.281,16.0,0.625,10.0,,,,274.0,-3.4,5.6,14.0,-0.1,22.0,4.0,william-jeffress-1,39.0,46.0,Guard,1.3,6.0,pittsburgh,0.351,20.0,0.15,3.0,7.2,35.0,0.302,9.8,7.0,37.0,0.27,10.0,12.9,,0.1,0.009,William Jeffress,Pittsburgh
2021-22,6.4,20.0,2.4,12.0,-1.0,acc,1.5,13.7,72.0,0.5,0.351,104.0,0.298,31.0,0.452,47.0,0.66,31.0,,,,650.0,-2.5,5.7,30.0,-0.2,42.0,7.3,william-jeffress-1,104.0,114.0,Guard,2.0,21.0,pittsburgh,0.51,53.0,0.208,11.0,9.7,102.0,0.412,19.7,31.0,51.0,0.392,20.0,13.1,,0.3,0.019,William Jeffress,Pittsburgh
Career,6.6,31.0,2.2,16.0,-1.5,,1.3,12.2,93.0,0.7,0.317,161.0,0.273,44.0,0.391,63.0,0.651,41.0,,,,924.0,-2.7,5.6,44.0,-0.4,64.0,6.3,william-jeffress-1,143.0,160.0,Guard,1.8,27.0,pittsburgh,0.453,73.0,0.192,14.0,8.9,137.0,0.374,16.6,38.0,88.0,0.341,30.0,13.0,,0.4,0.016,William Jeffress,Pittsburgh
2019-20,20.8,113.0,0.4,3.0,3.5,acc,1.1,9.4,92.0,1.0,0.447,351.0,0.348,122.0,0.268,94.0,0.894,84.0,,,,1057.0,2.4,0.5,5.0,1.7,47.0,15.3,joseph-girardiii-1,398.0,398.0,Guard,2.6,47.0,syracuse,0.615,216.0,0.324,70.0,5.1,97.0,0.503,13.2,60.0,135.0,0.385,52.0,21.9,,2.8,0.105,Joseph Girard III,Syracuse
2020-21,23.5,99.0,0.3,2.0,2.2,acc,1.4,10.3,75.0,0.9,0.452,259.0,0.355,92.0,0.193,50.0,0.78,39.0,,,,776.0,0.8,0.9,6.0,0.6,34.0,13.6,joseph-girardiii-1,273.0,285.0,Guard,2.9,39.0,syracuse,0.579,150.0,0.333,50.0,5.7,81.0,0.483,17.3,59.0,109.0,0.385,42.0,22.3,,1.5,0.077,Joseph Girard III,Syracuse
2021-22,22.1,138.0,0.1,1.0,3.2,acc,0.2,7.7,81.0,0.5,0.515,362.0,0.392,142.0,0.257,93.0,0.882,82.0,,,,1126.0,3.1,1.1,11.0,2.1,42.0,16.5,joseph-girardiii-1,455.0,460.0,Guard,2.7,53.0,syracuse,0.61,221.0,0.403,89.0,4.5,92.0,0.56,18.5,92.0,141.0,0.376,53.0,22.4,,2.6,0.091,Joseph Girard III,Syracuse
2022-23,16.4,90.0,0.0,0.0,0.6,acc,-1.9,8.1,80.0,0.4,0.506,431.0,0.406,175.0,0.22,95.0,0.853,81.0,,,,1070.0,2.5,0.7,6.0,1.9,30.0,16.0,joseph-girardiii-1,517.0,475.0,Guard,1.4,25.0,syracuse,0.524,226.0,0.381,86.0,4.6,86.0,0.543,13.5,74.0,205.0,0.434,89.0,26.3,,2.3,0.086,Joseph Girard III,Syracuse
Career,20.5,440.0,0.2,6.0,2.4,,0.1,8.8,328.0,2.8,0.484,1403.0,0.378,531.0,0.237,332.0,0.861,286.0,,,,4029.0,2.3,0.8,28.0,6.4,153.0,15.5,joseph-girardiii-1,1643.0,1618.0,Guard,2.4,164.0,syracuse,0.579,813.0,0.363,295.0,4.9,356.0,0.526,15.4,285.0,590.0,0.4,236.0,23.3,,9.2,0.091,Joseph Girard III,Syracuse
2022-23,26.8,141.0,0.5,4.0,2.4,acc,0.6,6.3,60.0,0.8,0.472,388.0,0.448,174.0,0.466,181.0,0.757,137.0,,,,1035.0,1.8,1.3,11.0,2.4,64.0,20.0,judah-mintz-1,503.0,512.0,Guard,3.3,58.0,syracuse,0.162,63.0,0.286,18.0,3.9,71.0,0.531,13.7,75.0,325.0,0.48,156.0,27.1,,3.2,0.122,Judah Mintz,Syracuse
