,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2024-25,18.5,118.0,1.0,10.0,6.8,big-12,2.2,12.0,132.0,1.5,0.473,490.0,0.386,189.0,0.231,113.0,0.885,100.0,34.0,34.0,,1158.0,4.6,1.1,11.0,2.2,39.0,16.6,caleb-love-1,564.0,532.0,Guard,2.0,41.0,ARIZONA,0.543,266.0,0.323,86.0,6.9,143.0,0.519,11.0,67.0,224.0,0.46,103.0,25.7,,3.8,0.13,Caleb Love
2024-25,18.2,125.0,0.3,3.0,6.3,big-12,4.0,8.6,95.0,1.6,0.492,303.0,0.459,139.0,0.406,123.0,0.829,102.0,34.0,34.0,,1158.0,2.3,1.9,19.0,2.0,70.0,14.9,jaden-bradley-1,400.0,410.0,Guard,3.0,60.0,ARIZONA,0.228,69.0,0.29,20.0,5.5,114.0,0.553,15.0,64.0,234.0,0.509,119.0,17.9,,3.6,0.123,Jaden Bradley
2024-25,19.8,100.0,3.5,27.0,7.9,big-12,4.6,13.2,110.0,1.5,0.46,277.0,0.44,122.0,0.52,144.0,0.813,117.0,34.0,6.0,,880.0,3.3,5.9,44.0,1.6,88.0,18.4,kj-lewis-2,372.0,392.0,Guard,3.0,47.0,ARIZONA,0.227,63.0,0.175,11.0,9.7,154.0,0.539,16.9,70.0,214.0,0.519,111.0,23.0,,3.2,0.143,KJ Lewis
2024-25,11.3,43.0,6.3,39.0,10.2,big-12,4.4,14.5,97.0,1.2,0.642,201.0,0.602,121.0,0.453,91.0,0.703,64.0,34.0,5.0,,704.0,5.8,12.3,73.0,2.4,90.0,23.9,henri-veesaar-1,322.0,314.0,Forward,2.0,25.0,ARIZONA,0.229,46.0,0.348,16.0,13.5,170.0,0.659,13.5,38.0,155.0,0.677,105.0,19.5,,3.6,0.203,Henri Veesaar
2024-25,6.8,25.0,3.0,18.0,7.4,big-12,2.2,26.3,167.0,1.3,0.641,170.0,0.635,108.0,0.518,88.0,0.682,60.0,34.0,33.0,,668.0,5.2,17.3,98.0,2.4,97.0,23.9,tobe-awaka-1,278.0,285.0,Forward,1.3,15.0,ARIZONA,0.029,5.0,0.4,2.0,22.1,265.0,0.656,11.3,27.0,165.0,0.642,106.0,17.4,,3.6,0.217,Tobe Awaka
2024-25,8.3,32.0,0.8,5.0,4.0,big-12,1.0,12.0,78.0,0.7,0.524,206.0,0.49,101.0,0.291,60.0,0.817,49.0,32.0,27.0,,684.0,3.0,8.3,48.0,1.2,38.0,14.9,trey-townsend-1,265.0,255.0,Forward,0.8,10.0,ARIZONA,0.214,44.0,0.318,14.0,10.3,126.0,0.565,13.9,38.0,162.0,0.537,87.0,19.4,,2.0,0.115,Trey Townsend
2024-25,12.6,45.0,0.6,3.0,6.5,big-12,2.1,5.5,32.0,0.6,0.568,183.0,0.448,82.0,0.197,36.0,0.889,32.0,34.0,25.0,,615.0,4.4,2.9,15.0,1.4,29.0,15.1,anthony-dellorso-1,240.0,220.0,Guard,1.8,19.0,ARIZONA,0.596,109.0,0.404,44.0,4.3,47.0,0.6,11.1,25.0,74.0,0.514,38.0,17.8,,2.0,0.131,Anthony Dell'Orso
2024-25,9.1,35.0,5.8,33.0,8.8,big-12,5.4,18.2,111.0,1.3,0.584,154.0,0.474,73.0,0.357,55.0,0.673,37.0,34.0,5.0,,642.0,3.4,5.0,27.0,1.0,78.0,16.5,carter-bryant-1,217.0,204.0,Guard,2.7,30.0,ARIZONA,0.604,93.0,0.366,34.0,12.0,138.0,0.602,16.7,36.0,61.0,0.639,39.0,16.4,,2.3,0.141,Carter Bryant
2024-25,13.2,9.0,5.4,6.0,8.5,big-12,3.3,17.7,21.0,0.2,0.553,38.0,0.553,21.0,0.789,30.0,0.7,21.0,8.0,1.0,,125.0,5.2,14.2,15.0,0.5,16.0,25.4,motiejus-krivas-1,63.0,65.0,Center,1.4,3.0,ARIZONA,0.0,0.0,,0.0,16.0,36.0,0.603,10.3,6.0,38.0,0.553,21.0,22.7,,0.7,0.221,Motiejus Krivas
2024-25,32.0,20.0,0.0,0.0,8.0,big-12,4.4,7.2,7.0,0.1,0.765,17.0,0.647,11.0,0.471,8.0,0.875,7.0,20.0,0.0,,103.0,3.6,0.0,0.0,0.4,10.0,19.8,conrad-martinez-1,33.0,37.0,Guard,2.8,5.0,ARIZONA,0.529,9.0,0.444,4.0,3.8,7.0,0.793,16.1,4.0,8.0,0.875,7.0,11.7,,0.5,0.204,Conrad Martinez
2024-25,8.6,1.0,5.1,1.0,6.5,big-12,6.4,43.1,9.0,0.1,1.0,4.0,1.0,4.0,0.5,2.0,0.0,0.0,7.0,0.0,,22.0,0.1,5.4,1.0,0.0,4.0,21.2,emmanuel-stephen-1,8.0,6.0,Forward,2.6,1.0,ARIZONA,0.0,0.0,,0.0,25.3,10.0,0.808,28.8,2.0,4.0,1.0,4.0,15.4,,0.1,0.147,Emmanuel Stephen
2024-25,0.0,0.0,5.6,1.0,11.8,big-12,8.7,31.6,6.0,0.1,0.7,5.0,0.6,3.0,0.0,0.0,,0.0,11.0,0.0,,20.0,3.1,5.9,1.0,0.0,1.0,23.4,grant-weitman-1,7.0,5.0,Guard,5.7,2.0,ARIZONA,0.4,2.0,0.5,1.0,19.5,7.0,0.7,16.7,1.0,3.0,0.667,2.0,14.6,,0.1,0.183,Grant Weitman
2024-25,0.0,0.0,0.0,0.0,-12.1,big-12,-0.5,7.5,1.0,0.0,0.25,4.0,0.25,1.0,0.5,2.0,0.5,1.0,10.0,0.0,,14.0,-11.6,16.9,2.0,0.0,2.0,0.3,addison-arnold-1,3.0,4.0,Guard,4.1,1.0,ARIZONA,0.25,1.0,0.0,0.0,11.9,3.0,0.303,28.8,2.0,3.0,0.333,1.0,24.2,,0.0,-0.077,Addison Arnold
2024-25,5.4,1.0,0.0,0.0,-8.8,big-12,2.3,16.2,4.0,0.1,0.0,9.0,0.0,0.0,0.444,4.0,0.75,3.0,13.0,0.0,,26.0,-11.1,4.5,1.0,-0.1,3.0,-1.5,liam-lloyd-1,3.0,4.0,Guard,4.4,2.0,ARIZONA,0.778,7.0,0.0,0.0,10.7,5.0,0.138,0.0,0.0,2.0,0.0,0.0,20.4,,0.0,-0.052,Liam Lloyd
2024-25,0.0,0.0,0.0,0.0,6.4,big-12,24.9,52.7,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,2.0,0.0,,2.0,-18.5,0.0,0.0,0.0,0.0,32.8,sven-djopmo-1,2.0,1.0,Guard,28.5,1.0,ARIZONA,0.0,0.0,,0.0,27.9,1.0,0.5,33.3,1.0,2.0,0.5,1.0,73.0,,0.0,-0.083,Sven Djopmo
2024-25,0.0,0.0,0.0,0.0,-6.2,big-12,-2.6,9.6,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,10.0,0.0,,11.0,-3.7,10.7,1.0,0.0,0.0,4.5,will-menaugh-1,2.0,2.0,Forward,0.0,0.0,ARIZONA,0.0,0.0,,0.0,10.1,2.0,0.5,33.3,1.0,2.0,0.5,1.0,13.3,,0.0,-0.006,Will Menaugh
2024-25,0.0,0.0,0.0,0.0,-11.3,big-12,-3.0,9.6,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,,11.0,-8.3,0.0,0.0,0.0,0.0,-6.2,luke-champion-1,0.0,0.0,Forward,0.0,0.0,ARIZONA,1.0,2.0,0.0,0.0,5.1,1.0,0.0,0.0,0.0,0.0,,0.0,8.8,,0.0,-0.083,Luke Champion
2024-25,0.0,0.0,0.0,0.0,1.3,big-12,7.8,52.7,1.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,,2.0,-6.4,0.0,0.0,0.0,0.0,8.1,jackson-cook-1,0.0,0.0,Guard,0.0,0.0,ARIZONA,,0.0,,0.0,27.9,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.099,Jackson Cook
2024-25,0.0,0.0,0.0,0.0,3.4,big-12,2.7,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,,2.0,0.7,59.1,1.0,0.0,1.0,13.0,jackson-francois-1,0.0,1.0,Guard,0.0,0.0,ARIZONA,,0.0,,0.0,27.9,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.207,Jackson Francois
2024-25,0.0,0.0,0.0,0.0,-23.5,big-12,-6.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,3.0,0.0,,3.0,-17.5,0.0,0.0,0.0,0.0,-19.4,will-kuykendall-1,0.0,0.0,Guard,0.0,0.0,ARIZONA,,0.0,,0.0,0.0,0.0,,100.0,1.0,0.0,,0.0,16.2,,0.0,-0.321,Will Kuykendall
2024-25,14.1,51.0,3.0,20.0,10.7,sec,4.7,16.1,108.0,1.5,0.569,252.0,0.548,138.0,0.687,173.0,0.688,119.0,26.0,26.0,,738.0,5.9,7.8,48.0,2.3,69.0,25.2,adou-thiero-1,406.0,391.0,Guard,3.4,44.0,ARKANSAS,0.167,42.0,0.262,11.0,12.2,156.0,0.607,11.9,45.0,210.0,0.605,127.0,25.9,,3.8,0.206,Adou Thiero
2024-25,18.5,117.0,0.2,2.0,1.0,sec,1.3,7.7,79.0,1.3,0.469,325.0,0.409,133.0,0.237,77.0,0.805,62.0,33.0,33.0,,1132.0,-0.3,1.2,11.0,0.6,48.0,10.5,dj-wagner-1,367.0,380.0,Guard,1.6,31.0,ARKANSAS,0.385,125.0,0.312,39.0,4.6,90.0,0.508,17.4,76.0,200.0,0.47,94.0,19.5,,1.9,0.066,D.J. Wagner
2024-25,9.3,51.0,0.4,4.0,3.2,sec,3.1,9.6,85.0,1.4,0.467,299.0,0.385,115.0,0.268,80.0,0.838,67.0,31.0,26.0,,980.0,0.1,2.2,18.0,0.8,66.0,12.0,johnell-davis-1,346.0,326.0,Guard,2.7,47.0,ARKANSAS,0.508,152.0,0.322,49.0,6.0,103.0,0.513,12.2,47.0,147.0,0.449,66.0,19.7,,2.2,0.09,Johnell Davis
2024-25,7.9,26.0,11.1,65.0,8.6,sec,5.2,20.4,119.0,1.4,0.58,220.0,0.473,104.0,0.264,58.0,0.724,42.0,32.0,19.0,,642.0,3.4,5.1,27.0,0.9,62.0,20.7,zvonimir-ivisic-1,297.0,264.0,Forward,1.9,22.0,ARKANSAS,0.564,124.0,0.379,47.0,13.1,146.0,0.6,16.2,48.0,96.0,0.594,57.0,23.2,,2.4,0.148,Zvonimir Ivisic
2024-25,31.9,103.0,0.2,1.0,6.1,sec,2.3,9.5,53.0,0.9,0.466,235.0,0.391,92.0,0.264,62.0,0.839,52.0,18.0,18.0,,614.0,3.8,1.8,9.0,1.4,32.0,18.3,boogie-fland-1,271.0,293.0,Guard,2.5,27.0,ARKANSAS,0.409,96.0,0.365,35.0,5.8,62.0,0.512,9.6,28.0,139.0,0.41,57.0,24.0,,2.3,0.147,Boogie Fland
2024-25,7.9,35.0,1.8,13.0,3.7,sec,2.5,11.6,82.0,1.1,0.523,192.0,0.443,85.0,0.375,72.0,0.806,58.0,33.0,21.0,,783.0,1.2,3.4,22.0,1.1,63.0,12.7,karter-knox-1,259.0,245.0,Forward,1.5,20.0,ARKANSAS,0.49,94.0,0.33,31.0,7.6,104.0,0.573,12.7,33.0,98.0,0.551,54.0,16.7,,2.2,0.11,Karter Knox
2024-25,7.1,24.0,6.1,34.0,7.3,sec,4.8,20.9,117.0,1.3,0.72,123.0,0.634,78.0,0.358,44.0,0.545,24.0,31.0,10.0,,617.0,2.5,8.2,42.0,1.2,66.0,18.7,trevon-brazile-1,201.0,192.0,Forward,2.2,24.0,ARKANSAS,0.415,51.0,0.412,21.0,14.8,159.0,0.698,19.1,34.0,72.0,0.792,57.0,14.5,,2.5,0.159,Trevon Brazile
2024-25,8.1,23.0,6.7,32.0,6.1,sec,4.2,21.1,101.0,1.1,0.573,131.0,0.573,75.0,0.534,70.0,0.6,42.0,30.0,12.0,,529.0,1.9,9.8,43.0,1.0,56.0,19.5,jonas-aidoo-1,192.0,195.0,Forward,1.8,17.0,ARKANSAS,0.053,7.0,0.0,0.0,15.7,144.0,0.584,13.2,25.0,124.0,0.605,75.0,18.0,,2.1,0.159,Jonas Aidoo
2024-25,14.9,46.0,2.9,15.0,3.0,sec,3.2,12.3,63.0,0.9,0.547,137.0,0.54,74.0,0.343,47.0,0.745,35.0,33.0,0.0,,567.0,-0.2,5.9,28.0,0.7,69.0,13.9,billy-richmond-iii-1,185.0,194.0,Forward,1.9,19.0,ARKANSAS,0.095,13.0,0.154,2.0,9.2,91.0,0.581,20.5,41.0,124.0,0.581,72.0,17.8,,1.5,0.108,Billy Richmond III
2024-25,0.0,0.0,0.0,0.0,-23.3,sec,-4.6,18.4,1.0,0.0,0.333,3.0,0.333,1.0,0.0,0.0,,0.0,1.0,0.0,,6.0,-18.7,0.0,0.0,0.0,0.0,-5.5,casmir-chavis-1,2.0,2.0,Guard,0.0,0.0,ARKANSAS,0.0,0.0,,0.0,9.6,1.0,0.333,25.0,1.0,3.0,0.333,1.0,33.6,,0.0,-0.201,Casmir Chavis
2024-25,0.0,0.0,0.0,0.0,-13.5,sec,-7.2,0.0,0.0,0.0,0.333,3.0,0.333,1.0,0.0,0.0,,0.0,2.0,0.0,,4.0,-6.3,30.0,1.0,0.0,0.0,12.6,ayden-kelley-1,2.0,2.0,Guard,0.0,0.0,ARKANSAS,0.333,1.0,0.0,0.0,14.4,1.0,0.333,0.0,0.0,2.0,0.5,1.0,37.8,,0.0,-0.008,Ayden Kelley
2024-25,0.0,0.0,0.0,0.0,-19.4,sec,-2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,4.0,-16.5,0.0,0.0,0.0,1.0,-14.4,jaden-karuletwa-1,0.0,0.0,Guard,0.0,0.0,ARKANSAS,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.6,,0.0,-0.152,Jaden Karuletwa
2024-25,0.0,0.0,0.0,0.0,-20.7,sec,-4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,3.0,-16.1,0.0,0.0,0.0,0.0,-13.9,melo-sanchez-1,0.0,0.0,Guard,0.0,0.0,ARKANSAS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.8,,0.0,-0.215,Melo Sanchez
2024-25,24.6,1.0,0.0,0.0,2.2,sec,3.8,18.4,1.0,0.0,,0.0,,0.0,,0.0,,0.0,3.0,0.0,,6.0,-1.6,0.0,0.0,0.0,0.0,8.8,kareem-watkins-1,0.0,1.0,Guard,0.0,0.0,ARKANSAS,,0.0,,0.0,9.6,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.105,Kareem Watkins
2024-25,21.0,97.0,8.1,71.0,15.3,sec,4.9,26.1,221.0,2.2,0.538,446.0,0.513,229.0,0.388,173.0,0.607,105.0,31.0,30.0,,934.0,10.4,13.7,108.0,4.0,61.0,32.3,johni-broome-1,585.0,597.0,Forward,1.7,27.0,AUBURN,0.17,76.0,0.289,22.0,20.1,329.0,0.554,7.5,43.0,370.0,0.559,207.0,30.5,,6.2,0.265,Johni Broome
2024-25,18.0,89.0,2.5,20.0,10.7,sec,4.6,11.4,87.0,1.4,0.558,274.0,0.467,128.0,0.449,123.0,0.894,110.0,33.0,29.0,,841.0,6.1,2.5,18.0,3.0,92.0,21.8,chad-baker-mazara-1,416.0,400.0,Guard,2.6,38.0,AUBURN,0.467,128.0,0.391,50.0,7.1,105.0,0.626,11.9,45.0,146.0,0.534,78.0,22.4,,4.4,0.209,Chad Baker-Mazara
2024-25,6.6,37.0,1.6,14.0,8.1,sec,3.6,12.9,108.0,1.5,0.554,294.0,0.425,125.0,0.204,60.0,0.917,55.0,33.0,31.0,,926.0,4.6,1.7,13.0,2.1,70.0,16.1,miles-kelly-1,381.0,326.0,Guard,2.2,35.0,AUBURN,0.656,193.0,0.394,76.0,7.5,121.0,0.591,8.3,29.0,101.0,0.485,49.0,18.9,,3.6,0.154,Miles Kelly
2024-25,22.7,95.0,0.7,5.0,7.2,sec,2.8,9.2,61.0,1.1,0.524,292.0,0.418,122.0,0.25,73.0,0.795,58.0,33.0,1.0,,732.0,4.4,1.3,8.0,1.8,81.0,17.4,tahaad-pettiford-1,364.0,354.0,Guard,2.4,30.0,AUBURN,0.565,165.0,0.376,62.0,5.4,69.0,0.557,13.5,51.0,127.0,0.472,60.0,25.7,,2.8,0.154,Tahaad Pettiford
2024-25,14.8,81.0,0.7,6.0,6.7,sec,2.1,6.5,52.0,1.0,0.562,234.0,0.44,103.0,0.372,87.0,0.92,80.0,32.0,32.0,,877.0,4.6,1.5,11.0,2.3,45.0,15.4,denver-jones-1,343.0,330.0,Guard,1.3,20.0,AUBURN,0.585,137.0,0.416,57.0,4.1,63.0,0.623,14.0,45.0,97.0,0.474,46.0,18.2,,3.2,0.146,Denver Jones
2024-25,10.4,46.0,4.1,29.0,8.7,sec,4.3,15.3,106.0,1.3,0.603,218.0,0.569,124.0,0.28,61.0,0.705,43.0,33.0,3.0,,765.0,4.4,7.9,51.0,2.0,89.0,19.7,chaney-johnson-1,306.0,296.0,Guard,1.9,25.0,AUBURN,0.216,47.0,0.319,15.0,11.7,157.0,0.619,12.1,34.0,171.0,0.637,109.0,18.3,,3.4,0.177,Chaney Johnson
2024-25,13.0,54.0,7.7,48.0,11.4,sec,6.2,13.2,79.0,1.3,0.696,107.0,0.692,74.0,0.505,54.0,0.333,18.0,33.0,33.0,,662.0,5.2,13.9,78.0,1.8,83.0,20.4,dylan-cardwell-1,167.0,209.0,Center,2.5,28.0,AUBURN,0.019,2.0,0.5,1.0,13.5,157.0,0.629,13.1,20.0,105.0,0.695,73.0,11.5,,3.1,0.186,Dylan Cardwell
2024-25,2.8,3.0,2.8,5.0,5.6,sec,2.3,9.4,16.0,0.3,0.616,56.0,0.536,30.0,0.536,30.0,0.667,20.0,19.0,0.0,,188.0,3.2,5.0,8.0,0.5,19.0,18.9,jahki-howard-1,89.0,75.0,Forward,1.9,6.0,AUBURN,0.393,22.0,0.409,9.0,7.3,24.0,0.633,9.1,7.0,34.0,0.618,21.0,20.5,,0.8,0.169,Jahki Howard
2024-25,11.1,11.0,1.4,2.0,4.8,sec,2.7,6.3,9.0,0.2,0.474,38.0,0.447,17.0,0.105,4.0,0.75,3.0,26.0,0.0,,157.0,2.1,12.8,17.0,0.4,23.0,13.4,jaheim-hudson-1,39.0,49.0,Forward,1.8,5.0,AUBURN,0.342,13.0,0.154,2.0,9.4,26.0,0.489,4.8,2.0,25.0,0.6,15.0,13.3,,0.6,0.142,Ja'Heim Hudson
2024-25,6.1,15.0,1.2,4.0,2.9,sec,3.6,10.9,35.0,0.5,0.485,34.0,0.441,15.0,0.265,9.0,0.667,6.0,33.0,4.0,,354.0,-0.7,6.0,18.0,0.2,45.0,6.1,chris-moore-10,39.0,52.0,Forward,1.5,9.0,AUBURN,0.471,16.0,0.188,3.0,8.5,53.0,0.509,23.9,12.0,18.0,0.667,12.0,7.1,,0.7,0.075,Chris Moore
2024-25,13.2,13.0,0.0,0.0,1.8,sec,2.3,10.9,14.0,0.2,0.304,28.0,0.214,6.0,0.179,5.0,0.8,4.0,15.0,2.0,,141.0,-0.4,3.4,4.0,0.0,3.0,6.9,jp-pegues-1,21.0,28.0,Guard,1.6,4.0,AUBURN,0.821,23.0,0.217,5.0,7.3,18.0,0.346,9.0,3.0,5.0,0.2,1.0,11.8,,0.2,0.065,JP Pegues
2024-25,13.6,2.0,0.0,0.0,4.6,sec,3.7,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.667,2.0,1.0,2.0,12.0,0.0,,24.0,0.9,4.9,1.0,0.1,3.0,16.3,blake-muschalek-1,8.0,8.0,Guard,2.4,1.0,AUBURN,0.0,0.0,,0.0,2.4,1.0,1.013,33.6,2.0,3.0,1.0,3.0,12.4,,0.1,0.152,Blake Muschalek
2024-25,13.6,1.0,0.0,0.0,4.9,sec,0.4,15.7,2.0,0.0,0.7,5.0,0.6,3.0,0.0,0.0,,0.0,11.0,0.0,,14.0,4.5,8.4,1.0,0.0,0.0,21.8,presley-patterson-1,7.0,6.0,Guard,0.0,0.0,AUBURN,0.4,2.0,0.5,1.0,12.2,3.0,0.7,16.7,1.0,3.0,0.667,2.0,21.4,,0.1,0.166,Presley Patterson
2024-25,0.0,0.0,0.0,0.0,13.3,sec,13.8,0.0,0.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,8.0,0.0,,10.0,-0.6,0.0,0.0,0.0,0.0,16.9,cj-williams-8,2.0,2.0,Guard,11.6,2.0,AUBURN,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,1.0,10.0,,0.0,0.138,CJ Williams
2024-25,0.0,0.0,0.0,0.0,0.7,sec,1.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,reed-trapp-1,0.0,0.0,Guard,0.0,0.0,AUBURN,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.02,Reed Trapp
2024-25,10.3,51.0,3.8,32.0,9.7,big-12,2.8,26.6,227.0,2.1,0.595,342.0,0.567,194.0,0.456,156.0,0.75,117.0,33.0,33.0,,1038.0,6.8,14.9,133.0,3.4,116.0,26.5,norchad-omier-1,524.0,514.0,Forward,2.3,40.0,BAYLOR,0.187,64.0,0.297,19.0,20.6,360.0,0.63,16.6,83.0,278.0,0.629,175.0,24.4,,5.5,0.212,Norchad Omier
2024-25,20.0,103.0,2.3,19.0,11.6,big-12,4.6,13.4,111.0,1.8,0.503,361.0,0.435,157.0,0.363,131.0,0.779,102.0,31.0,31.0,,1010.0,7.0,7.2,63.0,2.8,80.0,22.2,vj-edgecombe-1,465.0,473.0,Guard,4.0,66.0,BAYLOR,0.393,142.0,0.345,49.0,10.2,174.0,0.549,12.8,62.0,219.0,0.493,108.0,24.4,,4.6,0.182,V.J. Edgecombe
2024-25,28.0,143.0,0.3,2.0,3.8,big-12,1.1,6.7,53.0,1.0,0.464,321.0,0.417,134.0,0.299,96.0,0.781,75.0,33.0,19.0,,969.0,2.7,1.8,15.0,1.6,49.0,14.9,robert-wright-3,373.0,400.0,Guard,2.1,34.0,BAYLOR,0.262,84.0,0.357,30.0,4.2,68.0,0.509,15.5,67.0,237.0,0.439,104.0,22.7,,2.7,0.111,Robert Wright III
2024-25,9.7,50.0,0.7,5.0,5.5,big-12,2.5,8.8,67.0,1.1,0.533,246.0,0.407,100.0,0.159,39.0,0.641,25.0,32.0,22.0,,923.0,3.0,2.6,21.0,1.5,57.0,12.5,jayden-nunn-1,287.0,264.0,Guard,2.0,30.0,BAYLOR,0.614,151.0,0.411,62.0,5.7,88.0,0.542,8.6,25.0,95.0,0.4,38.0,15.9,,2.6,0.113,Jayden Nunn
2024-25,17.3,73.0,0.6,4.0,2.7,big-12,1.4,6.6,43.0,0.8,0.453,268.0,0.381,102.0,0.183,49.0,0.694,34.0,27.0,18.0,,787.0,1.3,1.2,8.0,0.8,50.0,11.0,jeremy-roach-2,277.0,271.0,Guard,1.7,22.0,BAYLOR,0.422,113.0,0.345,39.0,3.8,51.0,0.475,11.3,37.0,155.0,0.406,63.0,21.2,,1.6,0.081,Jeremy Roach
2024-25,5.1,21.0,1.2,7.0,3.4,big-12,1.6,12.3,73.0,0.9,0.519,182.0,0.385,70.0,0.143,26.0,0.808,21.0,29.0,9.0,,721.0,1.9,4.5,28.0,1.1,62.0,11.3,jalen-celestine-1,210.0,191.0,Guard,1.4,17.0,BAYLOR,0.758,138.0,0.355,49.0,8.3,101.0,0.54,9.3,20.0,44.0,0.477,21.0,15.1,,1.9,0.107,Jalen Celestine
2024-25,4.2,13.0,3.9,18.0,7.4,big-12,3.0,18.6,87.0,1.0,0.774,84.0,0.774,65.0,0.738,62.0,0.645,40.0,23.0,23.0,,569.0,4.4,12.4,61.0,1.6,59.0,20.7,josh-ojianwuna-1,170.0,168.0,Forward,2.2,21.0,BAYLOR,0.012,1.0,0.0,0.0,15.4,148.0,0.749,14.3,19.0,83.0,0.783,65.0,11.8,,2.6,0.185,Josh Ojianwuna
2024-25,8.4,22.0,0.8,3.0,3.3,big-12,1.4,8.4,32.0,0.5,0.465,127.0,0.37,47.0,0.291,37.0,0.892,33.0,18.0,10.0,,463.0,1.9,4.3,17.0,0.7,34.0,11.8,langston-love-1,151.0,144.0,Guard,1.7,13.0,BAYLOR,0.583,74.0,0.324,24.0,6.3,49.0,0.522,11.6,19.0,53.0,0.434,23.0,17.9,,1.2,0.103,Langston Love
2024-25,5.9,5.0,3.3,4.0,0.9,big-12,3.2,19.6,24.0,0.3,0.395,43.0,0.326,14.0,0.186,8.0,0.5,4.0,23.0,0.0,,149.0,-2.3,8.6,11.0,0.1,24.0,11.2,jason-asemota-1,38.0,40.0,Forward,2.8,7.0,BAYLOR,0.558,24.0,0.25,6.0,13.9,35.0,0.406,6.0,3.0,19.0,0.421,8.0,17.0,,0.4,0.101,Jason Asemota
2024-25,10.4,1.0,0.0,0.0,-1.2,big-12,-2.8,5.5,1.0,0.0,0.611,9.0,0.556,5.0,0.111,1.0,1.0,1.0,10.0,0.0,,22.0,1.6,10.5,2.0,0.1,1.0,22.3,omar-adegbola-1,12.0,10.0,Guard,0.0,0.0,BAYLOR,0.333,3.0,0.333,1.0,8.1,3.0,0.633,9.5,1.0,6.0,0.667,4.0,24.2,,0.1,0.165,Omar Adegbola
2024-25,0.0,0.0,0.0,0.0,0.0,big-12,2.4,9.4,4.0,0.1,0.5,6.0,0.5,3.0,1.0,6.0,0.5,3.0,16.0,0.0,,52.0,-2.4,8.9,4.0,0.0,5.0,6.8,marino-dubravcic-1,9.0,10.0,Forward,2.3,2.0,BAYLOR,0.0,0.0,,0.0,9.1,8.0,0.508,25.3,3.0,6.0,0.5,3.0,11.6,,0.1,0.046,Marino Dubravcic
2024-25,0.0,0.0,5.6,1.0,-6.2,big-12,-0.7,27.6,5.0,0.0,0.583,6.0,0.5,3.0,0.0,0.0,,0.0,10.0,0.0,,22.0,-5.4,5.3,1.0,0.0,1.0,14.3,davidson-hubbard-1,7.0,6.0,Forward,0.0,0.0,BAYLOR,0.5,3.0,0.333,1.0,16.2,6.0,0.583,14.3,1.0,3.0,0.667,2.0,16.2,,0.1,0.103,Davidson Hubbard
2024-25,10.5,51.0,1.7,13.0,10.1,big-12,2.4,12.3,101.0,1.4,0.615,348.0,0.509,177.0,0.299,104.0,0.817,85.0,32.0,32.0,,938.0,7.7,5.1,39.0,3.4,62.0,23.3,richie-saunders-1,513.0,446.0,Guard,2.3,37.0,BRIGHAM-YOUNG,0.491,171.0,0.433,74.0,8.8,140.0,0.645,9.4,41.0,177.0,0.582,103.0,23.7,,4.8,0.206,Richie Saunders
